result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size      111, 1962886 req, miss ratio 0.3413, byte miss ratio 0.3413
result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size      333, 1962886 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size     1110, 1962886 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size     3331, 1962886 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size    11104, 1962886 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size    22208, 1962886 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size    44417, 1962886 req, miss ratio 0.0677, byte miss ratio 0.0677
result/tencentBlock.ns21012.oracleGeneral.zst S3FIFO-1 cache size    88834, 1962886 req, miss ratio 0.0586, byte miss ratio 0.0586
result/tencentBlock.ns21012.oracleGeneral.zst ARC cache size      111, 1962886 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns21012.oracleGeneral.zst ARC cache size      333, 1962886 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns21012.oracleGeneral.zst ARC cache size     1110, 1962886 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns21012.oracleGeneral.zst ARC cache size     3331, 1962886 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns21012.oracleGeneral.zst ARC cache size    11104, 1962886 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns21012.oracleGeneral.zst ARC cache size    22208, 1962886 req, miss ratio 0.0855, byte miss ratio 0.0855
result/tencentBlock.ns21012.oracleGeneral.zst ARC cache size    44417, 1962886 req, miss ratio 0.0663, byte miss ratio 0.0663
