result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size      654, 16122060 req, miss ratio 0.8256, byte miss ratio 0.8256
result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size     1962, 16122060 req, miss ratio 0.6079, byte miss ratio 0.6079
result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size     6540, 16122060 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size    19622, 16122060 req, miss ratio 0.3609, byte miss ratio 0.3609
result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size    65409, 16122060 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size   130818, 16122060 req, miss ratio 0.0700, byte miss ratio 0.0700
result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size   261637, 16122060 req, miss ratio 0.0486, byte miss ratio 0.0486
result/tencentBlock.ns9581.oracleGeneral.zst LIRS cache size   523275, 16122060 req, miss ratio 0.0420, byte miss ratio 0.0420
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size      654, 16122060 req, miss ratio 0.9631, byte miss ratio 0.9631
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size     1962, 16122060 req, miss ratio 0.8960, byte miss ratio 0.8960
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size     6540, 16122060 req, miss ratio 0.7040, byte miss ratio 0.7040
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size    19622, 16122060 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size    65409, 16122060 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size   130818, 16122060 req, miss ratio 0.0839, byte miss ratio 0.0839
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size   261637, 16122060 req, miss ratio 0.0573, byte miss ratio 0.0573
result/tencentBlock.ns9581.oracleGeneral.zst FIFO cache size   523275, 16122060 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size      654, 16122060 req, miss ratio 0.7924, byte miss ratio 0.7924
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size     1962, 16122060 req, miss ratio 0.6627, byte miss ratio 0.6627
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size     6540, 16122060 req, miss ratio 0.5231, byte miss ratio 0.5231
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size    19622, 16122060 req, miss ratio 0.3657, byte miss ratio 0.3657
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size    65409, 16122060 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size   130818, 16122060 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size   261637, 16122060 req, miss ratio 0.0433, byte miss ratio 0.0433
result/tencentBlock.ns9581.oracleGeneral.zst Cacheus cache size   523275, 16122060 req, miss ratio 0.0407, byte miss ratio 0.0407
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size      654, 16122060 req, miss ratio 0.9395, byte miss ratio 0.9395
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size     1962, 16122060 req, miss ratio 0.8560, byte miss ratio 0.8560
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size     6540, 16122060 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size    19622, 16122060 req, miss ratio 0.3834, byte miss ratio 0.3834
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size    65409, 16122060 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size   130818, 16122060 req, miss ratio 0.0628, byte miss ratio 0.0628
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size   261637, 16122060 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns9581.oracleGeneral.zst Clock cache size   523275, 16122060 req, miss ratio 0.0407, byte miss ratio 0.0407
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size      654, 16122060 req, miss ratio 0.8424, byte miss ratio 0.8424
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size     1962, 16122060 req, miss ratio 0.6152, byte miss ratio 0.6152
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size     6540, 16122060 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size    19622, 16122060 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size    65409, 16122060 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size   130818, 16122060 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size   261637, 16122060 req, miss ratio 0.0428, byte miss ratio 0.0428
result/tencentBlock.ns9581.oracleGeneral.zst S3FIFO-1 cache size   523275, 16122060 req, miss ratio 0.0407, byte miss ratio 0.0407
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size      654, 16122060 req, miss ratio 0.9532, byte miss ratio 0.9532
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size     1962, 16122060 req, miss ratio 0.8619, byte miss ratio 0.8619
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size     6540, 16122060 req, miss ratio 0.6240, byte miss ratio 0.6240
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size    19622, 16122060 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size    65409, 16122060 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size   130818, 16122060 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size   261637, 16122060 req, miss ratio 0.0434, byte miss ratio 0.0434
result/tencentBlock.ns9581.oracleGeneral.zst LRU cache size   523275, 16122060 req, miss ratio 0.0407, byte miss ratio 0.0407
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size      654, 16122060 req, miss ratio 0.8895, byte miss ratio 0.8895
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size     1962, 16122060 req, miss ratio 0.7045, byte miss ratio 0.7045
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size     6540, 16122060 req, miss ratio 0.5056, byte miss ratio 0.5056
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size    19622, 16122060 req, miss ratio 0.3738, byte miss ratio 0.3738
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size    65409, 16122060 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size   130818, 16122060 req, miss ratio 0.0579, byte miss ratio 0.0579
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size   261637, 16122060 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns9581.oracleGeneral.zst LHD cache size   523275, 16122060 req, miss ratio 0.0407, byte miss ratio 0.0407
result/tencentBlock.ns9581.oracleGeneral.zst LeCaR cache size      654, 16122060 req, miss ratio 0.9305, byte miss ratio 0.9305
