result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size      263, 6119554 req, miss ratio 0.6310, byte miss ratio 0.6310
result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size      791, 6119554 req, miss ratio 0.6220, byte miss ratio 0.6220
result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size     2637, 6119554 req, miss ratio 0.5859, byte miss ratio 0.5859
result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size     7913, 6119554 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size    26377, 6119554 req, miss ratio 0.3925, byte miss ratio 0.3925
result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size    52754, 6119554 req, miss ratio 0.3125, byte miss ratio 0.3125
result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size   105508, 6119554 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns2786.oracleGeneral.zst S3FIFO-1 cache size   211016, 6119554 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size      263, 6119554 req, miss ratio 0.6371, byte miss ratio 0.6371
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size      791, 6119554 req, miss ratio 0.5868, byte miss ratio 0.5868
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size     2637, 6119554 req, miss ratio 0.4958, byte miss ratio 0.4958
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size     7913, 6119554 req, miss ratio 0.3997, byte miss ratio 0.3997
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size    26377, 6119554 req, miss ratio 0.3495, byte miss ratio 0.3495
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size    52754, 6119554 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size   105508, 6119554 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns2786.oracleGeneral.zst LHD cache size   211016, 6119554 req, miss ratio 0.0450, byte miss ratio 0.0450
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size      263, 6119554 req, miss ratio 0.6366, byte miss ratio 0.6366
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size      791, 6119554 req, miss ratio 0.6283, byte miss ratio 0.6283
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size     2637, 6119554 req, miss ratio 0.6076, byte miss ratio 0.6076
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size     7913, 6119554 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size    26377, 6119554 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size    52754, 6119554 req, miss ratio 0.3748, byte miss ratio 0.3748
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size   105508, 6119554 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns2786.oracleGeneral.zst LIRS cache size   211016, 6119554 req, miss ratio 0.0441, byte miss ratio 0.0441
result/tencentBlock.ns2786.oracleGeneral.zst clock2 cache size      263, 6119554 req, miss ratio 0.6362, byte miss ratio 0.6362
