result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size      663, 2548735 req, miss ratio 0.5550, byte miss ratio 0.5550
result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size     1989, 2548735 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size     6631, 2548735 req, miss ratio 0.5205, byte miss ratio 0.5205
result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size    19893, 2548735 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size    66310, 2548735 req, miss ratio 0.4178, byte miss ratio 0.4178
result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size   132620, 2548735 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size   265241, 2548735 req, miss ratio 0.2782, byte miss ratio 0.2782
result/tencentBlock.ns10999.oracleGeneral.zst LHD cache size   530482, 2548735 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size      663, 2548735 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size     1989, 2548735 req, miss ratio 0.5350, byte miss ratio 0.5350
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size     6631, 2548735 req, miss ratio 0.5230, byte miss ratio 0.5230
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size    19893, 2548735 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size    66310, 2548735 req, miss ratio 0.4420, byte miss ratio 0.4420
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size   132620, 2548735 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size   265241, 2548735 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns10999.oracleGeneral.zst Cacheus cache size   530482, 2548735 req, miss ratio 0.2622, byte miss ratio 0.2622
