result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size      175, 1400760 req, miss ratio 0.5934, byte miss ratio 0.5934
result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size      525, 1400760 req, miss ratio 0.5001, byte miss ratio 0.5001
result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size     1753, 1400760 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size     5259, 1400760 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size    17532, 1400760 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size    35065, 1400760 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size    70130, 1400760 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns13694.oracleGeneral.zst FIFO cache size   140260, 1400760 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size      175, 1400760 req, miss ratio 0.5035, byte miss ratio 0.5035
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size      525, 1400760 req, miss ratio 0.4943, byte miss ratio 0.4943
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size     1753, 1400760 req, miss ratio 0.4812, byte miss ratio 0.4812
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size     5259, 1400760 req, miss ratio 0.4450, byte miss ratio 0.4450
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size    17532, 1400760 req, miss ratio 0.3794, byte miss ratio 0.3794
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size    35065, 1400760 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size    70130, 1400760 req, miss ratio 0.1894, byte miss ratio 0.1894
result/tencentBlock.ns13694.oracleGeneral.zst LIRS cache size   140260, 1400760 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size      175, 1400760 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size      525, 1400760 req, miss ratio 0.4534, byte miss ratio 0.4534
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size     1753, 1400760 req, miss ratio 0.4513, byte miss ratio 0.4513
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size     5259, 1400760 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size    17532, 1400760 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size    35065, 1400760 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size    70130, 1400760 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns13694.oracleGeneral.zst ARC cache size   140260, 1400760 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size      175, 1400760 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size      525, 1400760 req, miss ratio 0.4546, byte miss ratio 0.4546
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size     1753, 1400760 req, miss ratio 0.4516, byte miss ratio 0.4516
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size     5259, 1400760 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size    17532, 1400760 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size    35065, 1400760 req, miss ratio 0.3531, byte miss ratio 0.3531
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size    70130, 1400760 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns13694.oracleGeneral.zst LeCaR cache size   140260, 1400760 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns13694.oracleGeneral.zst LRU cache size      175, 1400760 req, miss ratio 0.4849, byte miss ratio 0.4849
result/tencentBlock.ns13694.oracleGeneral.zst LRU cache size      525, 1400760 req, miss ratio 0.4553, byte miss ratio 0.4553
result/tencentBlock.ns13694.oracleGeneral.zst LRU cache size     1753, 1400760 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns13694.oracleGeneral.zst LRU cache size     5259, 1400760 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns13694.oracleGeneral.zst LRU cache size    17532, 1400760 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns13694.oracleGeneral.zst LRU cache size    35065, 1400760 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns13694.oracleGeneral.zst LRU cache size    70130, 1400760 req, miss ratio 0.2104, byte miss ratio 0.2104
