result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size      127, 2181596 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size      381, 2181596 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size     1271, 2181596 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size     3815, 2181596 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size    12719, 2181596 req, miss ratio 0.1978, byte miss ratio 0.1978
result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size    25438, 2181596 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size    50876, 2181596 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns8804.oracleGeneral.zst ARC cache size   101753, 2181596 req, miss ratio 0.0591, byte miss ratio 0.0591
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size      127, 2181596 req, miss ratio 0.4946, byte miss ratio 0.4946
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size      381, 2181596 req, miss ratio 0.4130, byte miss ratio 0.4130
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size     1271, 2181596 req, miss ratio 0.3702, byte miss ratio 0.3702
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size     3815, 2181596 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size    12719, 2181596 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size    25438, 2181596 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size    50876, 2181596 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns8804.oracleGeneral.zst clock2 cache size   101753, 2181596 req, miss ratio 0.0591, byte miss ratio 0.0591
result/tencentBlock.ns8804.oracleGeneral.zst LIRS cache size      127, 2181596 req, miss ratio 0.4588, byte miss ratio 0.4588
result/tencentBlock.ns8804.oracleGeneral.zst LIRS cache size      381, 2181596 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns8804.oracleGeneral.zst LIRS cache size     1271, 2181596 req, miss ratio 0.3612, byte miss ratio 0.3612
result/tencentBlock.ns8804.oracleGeneral.zst LIRS cache size     3815, 2181596 req, miss ratio 0.2464, byte miss ratio 0.2464
