result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size      165, 1715629 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size      495, 1715629 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size     1651, 1715629 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size     4953, 1715629 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size    16512, 1715629 req, miss ratio 0.2725, byte miss ratio 0.2725
result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size    33025, 1715629 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size    66051, 1715629 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns2871.oracleGeneral.zst Clock cache size   132103, 1715629 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size      165, 1715629 req, miss ratio 0.3711, byte miss ratio 0.3711
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size      495, 1715629 req, miss ratio 0.3362, byte miss ratio 0.3362
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size     1651, 1715629 req, miss ratio 0.3268, byte miss ratio 0.3268
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size     4953, 1715629 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size    16512, 1715629 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size    33025, 1715629 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size    66051, 1715629 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns2871.oracleGeneral.zst clock2 cache size   132103, 1715629 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size      165, 1715629 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size      495, 1715629 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size     1651, 1715629 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size     4953, 1715629 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size    16512, 1715629 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size    33025, 1715629 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size    66051, 1715629 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns2871.oracleGeneral.zst S3FIFO-1 cache size   132103, 1715629 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size      165, 1715629 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size      495, 1715629 req, miss ratio 0.3646, byte miss ratio 0.3646
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size     1651, 1715629 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size     4953, 1715629 req, miss ratio 0.3287, byte miss ratio 0.3287
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size    16512, 1715629 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size    33025, 1715629 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size    66051, 1715629 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns2871.oracleGeneral.zst FIFO cache size   132103, 1715629 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size      165, 1715629 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size      495, 1715629 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size     1651, 1715629 req, miss ratio 0.3264, byte miss ratio 0.3264
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size     4953, 1715629 req, miss ratio 0.3241, byte miss ratio 0.3241
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size    16512, 1715629 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size    33025, 1715629 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size    66051, 1715629 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns2871.oracleGeneral.zst LeCaR cache size   132103, 1715629 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size      165, 1715629 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size      495, 1715629 req, miss ratio 0.3305, byte miss ratio 0.3305
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size     1651, 1715629 req, miss ratio 0.3254, byte miss ratio 0.3254
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size     4953, 1715629 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size    16512, 1715629 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size    33025, 1715629 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size    66051, 1715629 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns2871.oracleGeneral.zst ARC cache size   132103, 1715629 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size      165, 1715629 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size      495, 1715629 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size     1651, 1715629 req, miss ratio 0.3252, byte miss ratio 0.3252
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size     4953, 1715629 req, miss ratio 0.3237, byte miss ratio 0.3237
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size    16512, 1715629 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size    33025, 1715629 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size    66051, 1715629 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns2871.oracleGeneral.zst Cacheus cache size   132103, 1715629 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns2871.oracleGeneral.zst LRU cache size      165, 1715629 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns2871.oracleGeneral.zst LRU cache size      495, 1715629 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns2871.oracleGeneral.zst LRU cache size     1651, 1715629 req, miss ratio 0.3266, byte miss ratio 0.3266
