result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size      283, 3604826 req, miss ratio 0.5462, byte miss ratio 0.5462
result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size      851, 3604826 req, miss ratio 0.4563, byte miss ratio 0.4563
result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size     2839, 3604826 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size     8519, 3604826 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size    28397, 3604826 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size    56795, 3604826 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size   113591, 3604826 req, miss ratio 0.0807, byte miss ratio 0.0807
result/tencentBlock.ns12945.oracleGeneral.zst LeCaR cache size   227182, 3604826 req, miss ratio 0.0789, byte miss ratio 0.0789
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size      283, 3604826 req, miss ratio 0.6491, byte miss ratio 0.6491
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size      851, 3604826 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size     2839, 3604826 req, miss ratio 0.3854, byte miss ratio 0.3854
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size     8519, 3604826 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size    28397, 3604826 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size    56795, 3604826 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size   113591, 3604826 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns12945.oracleGeneral.zst FIFO cache size   227182, 3604826 req, miss ratio 0.0859, byte miss ratio 0.0859
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size      283, 3604826 req, miss ratio 0.5524, byte miss ratio 0.5524
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size      851, 3604826 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size     2839, 3604826 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size     8519, 3604826 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size    28397, 3604826 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size    56795, 3604826 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size   113591, 3604826 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns12945.oracleGeneral.zst Clock cache size   227182, 3604826 req, miss ratio 0.0790, byte miss ratio 0.0790
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size      283, 3604826 req, miss ratio 0.5353, byte miss ratio 0.5353
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size      851, 3604826 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size     2839, 3604826 req, miss ratio 0.3173, byte miss ratio 0.3173
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size     8519, 3604826 req, miss ratio 0.2784, byte miss ratio 0.2784
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size    28397, 3604826 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size    56795, 3604826 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size   113591, 3604826 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns12945.oracleGeneral.zst LHD cache size   227182, 3604826 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size      283, 3604826 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size      851, 3604826 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size     2839, 3604826 req, miss ratio 0.3096, byte miss ratio 0.3096
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size     8519, 3604826 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size    28397, 3604826 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size    56795, 3604826 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size   113591, 3604826 req, miss ratio 0.0810, byte miss ratio 0.0810
result/tencentBlock.ns12945.oracleGeneral.zst Cacheus cache size   227182, 3604826 req, miss ratio 0.0791, byte miss ratio 0.0791
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size      283, 3604826 req, miss ratio 0.5649, byte miss ratio 0.5649
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size      851, 3604826 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size     2839, 3604826 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size     8519, 3604826 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size    28397, 3604826 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size    56795, 3604826 req, miss ratio 0.1068, byte miss ratio 0.1068
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size   113591, 3604826 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns12945.oracleGeneral.zst LRU cache size   227182, 3604826 req, miss ratio 0.0789, byte miss ratio 0.0789
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size      283, 3604826 req, miss ratio 0.5214, byte miss ratio 0.5214
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size      851, 3604826 req, miss ratio 0.4247, byte miss ratio 0.4247
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size     2839, 3604826 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size     8519, 3604826 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size    28397, 3604826 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size    56795, 3604826 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size   113591, 3604826 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns12945.oracleGeneral.zst ARC cache size   227182, 3604826 req, miss ratio 0.0790, byte miss ratio 0.0790
result/tencentBlock.ns12945.oracleGeneral.zst LIRS cache size      283, 3604826 req, miss ratio 0.5355, byte miss ratio 0.5355
result/tencentBlock.ns12945.oracleGeneral.zst LIRS cache size      851, 3604826 req, miss ratio 0.4339, byte miss ratio 0.4339
