result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size      387, 3920377 req, miss ratio 0.4523, byte miss ratio 0.4523
result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size     1161, 3920377 req, miss ratio 0.3679, byte miss ratio 0.3679
result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size     3871, 3920377 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size    11614, 3920377 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size    38714, 3920377 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size    77428, 3920377 req, miss ratio 0.1386, byte miss ratio 0.1386
result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size   154856, 3920377 req, miss ratio 0.1073, byte miss ratio 0.1073
result/tencentBlock.ns16508.oracleGeneral.zst clock2 cache size   309712, 3920377 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size      387, 3920377 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size     1161, 3920377 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size     3871, 3920377 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size    11614, 3920377 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size    38714, 3920377 req, miss ratio 0.1547, byte miss ratio 0.1547
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size    77428, 3920377 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size   154856, 3920377 req, miss ratio 0.1036, byte miss ratio 0.1036
result/tencentBlock.ns16508.oracleGeneral.zst LRU cache size   309712, 3920377 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns16508.oracleGeneral.zst LHD cache size      387, 3920377 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns16508.oracleGeneral.zst LHD cache size     1161, 3920377 req, miss ratio 0.3507, byte miss ratio 0.3507
result/tencentBlock.ns16508.oracleGeneral.zst LHD cache size     3871, 3920377 req, miss ratio 0.2449, byte miss ratio 0.2449
