result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size      221, 3575689 req, miss ratio 0.8841, byte miss ratio 0.8841
result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size      663, 3575689 req, miss ratio 0.8389, byte miss ratio 0.8389
result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size     2210, 3575689 req, miss ratio 0.7071, byte miss ratio 0.7071
result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size     6632, 3575689 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size    22109, 3575689 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size    44219, 3575689 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size    88438, 3575689 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns11841.oracleGeneral.zst Cacheus cache size   176877, 3575689 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size      221, 3575689 req, miss ratio 0.8743, byte miss ratio 0.8743
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size      663, 3575689 req, miss ratio 0.7861, byte miss ratio 0.7861
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size     2210, 3575689 req, miss ratio 0.5736, byte miss ratio 0.5736
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size     6632, 3575689 req, miss ratio 0.3068, byte miss ratio 0.3068
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size    22109, 3575689 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size    44219, 3575689 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size    88438, 3575689 req, miss ratio 0.0910, byte miss ratio 0.0910
result/tencentBlock.ns11841.oracleGeneral.zst LIRS cache size   176877, 3575689 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns11841.oracleGeneral.zst LHD cache size      221, 3575689 req, miss ratio 0.8957, byte miss ratio 0.8957
result/tencentBlock.ns11841.oracleGeneral.zst LHD cache size      663, 3575689 req, miss ratio 0.8865, byte miss ratio 0.8865
