result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size      200, 6363957 req, miss ratio 0.3857, byte miss ratio 0.3857
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size      601, 6363957 req, miss ratio 0.3239, byte miss ratio 0.3239
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size     2006, 6363957 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size     6019, 6363957 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size    20064, 6363957 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size    40128, 6363957 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size    80256, 6363957 req, miss ratio 0.0492, byte miss ratio 0.0492
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-1 cache size   160512, 6363957 req, miss ratio 0.0332, byte miss ratio 0.0332
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size      200, 6363957 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size      601, 6363957 req, miss ratio 0.3357, byte miss ratio 0.3357
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size     2006, 6363957 req, miss ratio 0.2929, byte miss ratio 0.2929
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size     6019, 6363957 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size    20064, 6363957 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size    40128, 6363957 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size    80256, 6363957 req, miss ratio 0.0535, byte miss ratio 0.0535
result/tencentBlock.ns6491.oracleGeneral.zst Cacheus cache size   160512, 6363957 req, miss ratio 0.0318, byte miss ratio 0.0318
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size      200, 6363957 req, miss ratio 0.4133, byte miss ratio 0.4133
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size      601, 6363957 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size     2006, 6363957 req, miss ratio 0.3155, byte miss ratio 0.3155
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size     6019, 6363957 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size    20064, 6363957 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size    40128, 6363957 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size    80256, 6363957 req, miss ratio 0.0512, byte miss ratio 0.0512
result/tencentBlock.ns6491.oracleGeneral.zst Clock cache size   160512, 6363957 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size      200, 6363957 req, miss ratio 0.4127, byte miss ratio 0.4127
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size      601, 6363957 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size     2006, 6363957 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size     6019, 6363957 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size    20064, 6363957 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size    40128, 6363957 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size    80256, 6363957 req, miss ratio 0.0541, byte miss ratio 0.0541
result/tencentBlock.ns6491.oracleGeneral.zst clock2 cache size   160512, 6363957 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size      200, 6363957 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size      601, 6363957 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size     2006, 6363957 req, miss ratio 0.2672, byte miss ratio 0.2672
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size     6019, 6363957 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size    20064, 6363957 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size    40128, 6363957 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size    80256, 6363957 req, miss ratio 0.0508, byte miss ratio 0.0508
result/tencentBlock.ns6491.oracleGeneral.zst ARC cache size   160512, 6363957 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size      200, 6363957 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size      601, 6363957 req, miss ratio 0.3473, byte miss ratio 0.3473
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size     2006, 6363957 req, miss ratio 0.2904, byte miss ratio 0.2904
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size     6019, 6363957 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size    20064, 6363957 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size    40128, 6363957 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size    80256, 6363957 req, miss ratio 0.0516, byte miss ratio 0.0516
result/tencentBlock.ns6491.oracleGeneral.zst LHD cache size   160512, 6363957 req, miss ratio 0.0322, byte miss ratio 0.0322
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size      200, 6363957 req, miss ratio 0.4013, byte miss ratio 0.4013
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size      601, 6363957 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size     2006, 6363957 req, miss ratio 0.3122, byte miss ratio 0.3122
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size     6019, 6363957 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size    20064, 6363957 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size    40128, 6363957 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size    80256, 6363957 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns6491.oracleGeneral.zst LeCaR cache size   160512, 6363957 req, miss ratio 0.0317, byte miss ratio 0.0317
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size      200, 6363957 req, miss ratio 0.4184, byte miss ratio 0.4184
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size      601, 6363957 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size     2006, 6363957 req, miss ratio 0.3181, byte miss ratio 0.3181
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size     6019, 6363957 req, miss ratio 0.2319, byte miss ratio 0.2319
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size    20064, 6363957 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size    40128, 6363957 req, miss ratio 0.1061, byte miss ratio 0.1061
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size    80256, 6363957 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns6491.oracleGeneral.zst LRU cache size   160512, 6363957 req, miss ratio 0.0317, byte miss ratio 0.0317
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size      200, 6363957 req, miss ratio 0.3847, byte miss ratio 0.3847
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size      601, 6363957 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size     2006, 6363957 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size     6019, 6363957 req, miss ratio 0.2036, byte miss ratio 0.2036
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size    20064, 6363957 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size    40128, 6363957 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size    80256, 6363957 req, miss ratio 0.0534, byte miss ratio 0.0534
result/tencentBlock.ns6491.oracleGeneral.zst LIRS cache size   160512, 6363957 req, miss ratio 0.0349, byte miss ratio 0.0349
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size      200, 6363957 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size      601, 6363957 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size     2006, 6363957 req, miss ratio 0.3304, byte miss ratio 0.3304
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size     6019, 6363957 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size    20064, 6363957 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size    40128, 6363957 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size    80256, 6363957 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns6491.oracleGeneral.zst FIFO cache size   160512, 6363957 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size      200, 6363957 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size      601, 6363957 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size     2006, 6363957 req, miss ratio 0.2652, byte miss ratio 0.2652
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size     6019, 6363957 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size    20064, 6363957 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size    40128, 6363957 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size    80256, 6363957 req, miss ratio 0.0490, byte miss ratio 0.0490
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d-1 cache size   160512, 6363957 req, miss ratio 0.0331, byte miss ratio 0.0331
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size      200, 6363957 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size      601, 6363957 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size     2006, 6363957 req, miss ratio 0.2652, byte miss ratio 0.2652
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size     6019, 6363957 req, miss ratio 0.2037, byte miss ratio 0.2037
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size    20064, 6363957 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size    40128, 6363957 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size    80256, 6363957 req, miss ratio 0.0526, byte miss ratio 0.0526
result/tencentBlock.ns6491.oracleGeneral.zst LRB cache size   160512, 6363957 req, miss ratio 0.0318, byte miss ratio 0.0318
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size      200, 6363957 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size      601, 6363957 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size     2006, 6363957 req, miss ratio 0.2750, byte miss ratio 0.2750
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size     6019, 6363957 req, miss ratio 0.2105, byte miss ratio 0.2105
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size    20064, 6363957 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size    40128, 6363957 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size    80256, 6363957 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns6491.oracleGeneral.zst TwoQ cache size   160512, 6363957 req, miss ratio 0.0330, byte miss ratio 0.0330
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      200, 6363957 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      601, 6363957 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2006, 6363957 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6019, 6363957 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    20064, 6363957 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    40128, 6363957 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    80256, 6363957 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns6491.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   160512, 6363957 req, miss ratio 0.0326, byte miss ratio 0.0326
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size      200, 6363957 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size      601, 6363957 req, miss ratio 0.3437, byte miss ratio 0.3437
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2006, 6363957 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size     6019, 6363957 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size    20064, 6363957 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size    40128, 6363957 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size    80256, 6363957 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns6491.oracleGeneral.zst S4LRU(25:25:25:25) cache size   160512, 6363957 req, miss ratio 0.0319, byte miss ratio 0.0319
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size      200, 6363957 req, miss ratio 0.4209, byte miss ratio 0.4209
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size      601, 6363957 req, miss ratio 0.3621, byte miss ratio 0.3621
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size     2006, 6363957 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size     6019, 6363957 req, miss ratio 0.2365, byte miss ratio 0.2365
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size    20064, 6363957 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size    40128, 6363957 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size    80256, 6363957 req, miss ratio 0.0712, byte miss ratio 0.0712
result/tencentBlock.ns6491.oracleGeneral.zst B-LRU cache size   160512, 6363957 req, miss ratio 0.0597, byte miss ratio 0.0597
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size      200, 6363957 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size      601, 6363957 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size     2006, 6363957 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size     6019, 6363957 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size    20064, 6363957 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size    40128, 6363957 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size    80256, 6363957 req, miss ratio 0.0511, byte miss ratio 0.0511
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO cache size   160512, 6363957 req, miss ratio 0.0332, byte miss ratio 0.0332
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size      200, 6363957 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size      601, 6363957 req, miss ratio 0.3279, byte miss ratio 0.3279
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size     2006, 6363957 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size     6019, 6363957 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size    20064, 6363957 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size    40128, 6363957 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size    80256, 6363957 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns6491.oracleGeneral.zst S3FIFO-d cache size   160512, 6363957 req, miss ratio 0.0332, byte miss ratio 0.0332
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      200, 6363957 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      601, 6363957 req, miss ratio 0.3899, byte miss ratio 0.3899
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2006, 6363957 req, miss ratio 0.2889, byte miss ratio 0.2889
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     6019, 6363957 req, miss ratio 0.2086, byte miss ratio 0.2086
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    20064, 6363957 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    40128, 6363957 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    80256, 6363957 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   160512, 6363957 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      200, 6363957 req, miss ratio 0.4345, byte miss ratio 0.4345
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      601, 6363957 req, miss ratio 0.3301, byte miss ratio 0.3301
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     2006, 6363957 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     6019, 6363957 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    20064, 6363957 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    40128, 6363957 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    80256, 6363957 req, miss ratio 0.0643, byte miss ratio 0.0643
result/tencentBlock.ns6491.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   160512, 6363957 req, miss ratio 0.0387, byte miss ratio 0.0387
