result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size      381, 2071815 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size     1145, 2071815 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size     3819, 2071815 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size    11457, 2071815 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size    38190, 2071815 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size    76380, 2071815 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size   152761, 2071815 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns7792.oracleGeneral.zst S3FIFO-1 cache size   305522, 2071815 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size      381, 2071815 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size     1145, 2071815 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size     3819, 2071815 req, miss ratio 0.2181, byte miss ratio 0.2181
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size    11457, 2071815 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size    38190, 2071815 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size    76380, 2071815 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size   152761, 2071815 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns7792.oracleGeneral.zst LRU cache size   305522, 2071815 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size      381, 2071815 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size     1145, 2071815 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size     3819, 2071815 req, miss ratio 0.2206, byte miss ratio 0.2206
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size    11457, 2071815 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size    38190, 2071815 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size    76380, 2071815 req, miss ratio 0.1988, byte miss ratio 0.1988
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size   152761, 2071815 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns7792.oracleGeneral.zst FIFO cache size   305522, 2071815 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size      381, 2071815 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size     1145, 2071815 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size     3819, 2071815 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size    11457, 2071815 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size    38190, 2071815 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size    76380, 2071815 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size   152761, 2071815 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns7792.oracleGeneral.zst Clock cache size   305522, 2071815 req, miss ratio 0.1849, byte miss ratio 0.1849
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size      381, 2071815 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size     1145, 2071815 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size     3819, 2071815 req, miss ratio 0.2185, byte miss ratio 0.2185
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size    11457, 2071815 req, miss ratio 0.2157, byte miss ratio 0.2157
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size    38190, 2071815 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size    76380, 2071815 req, miss ratio 0.1994, byte miss ratio 0.1994
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size   152761, 2071815 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns7792.oracleGeneral.zst Cacheus cache size   305522, 2071815 req, miss ratio 0.1846, byte miss ratio 0.1846
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size      381, 2071815 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size     1145, 2071815 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size     3819, 2071815 req, miss ratio 0.2178, byte miss ratio 0.2178
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size    11457, 2071815 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size    38190, 2071815 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size    76380, 2071815 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size   152761, 2071815 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns7792.oracleGeneral.zst ARC cache size   305522, 2071815 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size      381, 2071815 req, miss ratio 0.2610, byte miss ratio 0.2610
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size     1145, 2071815 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size     3819, 2071815 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size    11457, 2071815 req, miss ratio 0.2176, byte miss ratio 0.2176
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size    38190, 2071815 req, miss ratio 0.2096, byte miss ratio 0.2096
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size    76380, 2071815 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size   152761, 2071815 req, miss ratio 0.1880, byte miss ratio 0.1880
result/tencentBlock.ns7792.oracleGeneral.zst LIRS cache size   305522, 2071815 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns7792.oracleGeneral.zst LHD cache size      381, 2071815 req, miss ratio 0.2256, byte miss ratio 0.2256
