result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size      168, 1441526 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size      504, 1441526 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size     1681, 1441526 req, miss ratio 0.4856, byte miss ratio 0.4856
result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size     5043, 1441526 req, miss ratio 0.4843, byte miss ratio 0.4843
result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size    16811, 1441526 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size    33623, 1441526 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size    67247, 1441526 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns18121.oracleGeneral.zst S3FIFO-1 cache size   134495, 1441526 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size      168, 1441526 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size      504, 1441526 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size     1681, 1441526 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size     5043, 1441526 req, miss ratio 0.4847, byte miss ratio 0.4847
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size    16811, 1441526 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size    33623, 1441526 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size    67247, 1441526 req, miss ratio 0.2825, byte miss ratio 0.2825
result/tencentBlock.ns18121.oracleGeneral.zst ARC cache size   134495, 1441526 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size      168, 1441526 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size      504, 1441526 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size     1681, 1441526 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size     5043, 1441526 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size    16811, 1441526 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size    33623, 1441526 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size    67247, 1441526 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns18121.oracleGeneral.zst Cacheus cache size   134495, 1441526 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size      168, 1441526 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size      504, 1441526 req, miss ratio 0.4986, byte miss ratio 0.4986
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size     1681, 1441526 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size     5043, 1441526 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size    16811, 1441526 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size    33623, 1441526 req, miss ratio 0.4115, byte miss ratio 0.4115
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size    67247, 1441526 req, miss ratio 0.3345, byte miss ratio 0.3345
result/tencentBlock.ns18121.oracleGeneral.zst clock2 cache size   134495, 1441526 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size      168, 1441526 req, miss ratio 0.5393, byte miss ratio 0.5393
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size      504, 1441526 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size     1681, 1441526 req, miss ratio 0.4880, byte miss ratio 0.4880
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size     5043, 1441526 req, miss ratio 0.4849, byte miss ratio 0.4849
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size    16811, 1441526 req, miss ratio 0.4483, byte miss ratio 0.4483
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size    33623, 1441526 req, miss ratio 0.3835, byte miss ratio 0.3835
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size    67247, 1441526 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns18121.oracleGeneral.zst LHD cache size   134495, 1441526 req, miss ratio 0.1301, byte miss ratio 0.1301
