result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size      137, 1126396 req, miss ratio 0.5366, byte miss ratio 0.5366
result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size      411, 1126396 req, miss ratio 0.5182, byte miss ratio 0.5182
result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size     1371, 1126396 req, miss ratio 0.5080, byte miss ratio 0.5080
result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size     4113, 1126396 req, miss ratio 0.5054, byte miss ratio 0.5054
result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size    13710, 1126396 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size    27420, 1126396 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size    54841, 1126396 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns16541.oracleGeneral.zst Clock cache size   109683, 1126396 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size      137, 1126396 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size      411, 1126396 req, miss ratio 0.5135, byte miss ratio 0.5135
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size     1371, 1126396 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size     4113, 1126396 req, miss ratio 0.5055, byte miss ratio 0.5055
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size    13710, 1126396 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size    27420, 1126396 req, miss ratio 0.4164, byte miss ratio 0.4164
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size    54841, 1126396 req, miss ratio 0.3093, byte miss ratio 0.3093
result/tencentBlock.ns16541.oracleGeneral.zst S3FIFO-1 cache size   109683, 1126396 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size      137, 1126396 req, miss ratio 0.6148, byte miss ratio 0.6148
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size      411, 1126396 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size     1371, 1126396 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size     4113, 1126396 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size    13710, 1126396 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size    27420, 1126396 req, miss ratio 0.4556, byte miss ratio 0.4556
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size    54841, 1126396 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns16541.oracleGeneral.zst FIFO cache size   109683, 1126396 req, miss ratio 0.1888, byte miss ratio 0.1888
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size      137, 1126396 req, miss ratio 0.5887, byte miss ratio 0.5887
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size      411, 1126396 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size     1371, 1126396 req, miss ratio 0.5125, byte miss ratio 0.5125
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size     4113, 1126396 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size    13710, 1126396 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size    27420, 1126396 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size    54841, 1126396 req, miss ratio 0.3025, byte miss ratio 0.3025
result/tencentBlock.ns16541.oracleGeneral.zst LIRS cache size   109683, 1126396 req, miss ratio 0.1415, byte miss ratio 0.1415
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size      137, 1126396 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size      411, 1126396 req, miss ratio 0.5101, byte miss ratio 0.5101
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size     1371, 1126396 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size     4113, 1126396 req, miss ratio 0.5052, byte miss ratio 0.5052
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size    13710, 1126396 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size    27420, 1126396 req, miss ratio 0.4520, byte miss ratio 0.4520
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size    54841, 1126396 req, miss ratio 0.2924, byte miss ratio 0.2924
result/tencentBlock.ns16541.oracleGeneral.zst Cacheus cache size   109683, 1126396 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size      137, 1126396 req, miss ratio 0.5236, byte miss ratio 0.5236
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size      411, 1126396 req, miss ratio 0.5096, byte miss ratio 0.5096
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size     1371, 1126396 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size     4113, 1126396 req, miss ratio 0.5056, byte miss ratio 0.5056
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size    13710, 1126396 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size    27420, 1126396 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size    54841, 1126396 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns16541.oracleGeneral.zst ARC cache size   109683, 1126396 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns16541.oracleGeneral.zst LRU cache size      137, 1126396 req, miss ratio 0.5379, byte miss ratio 0.5379
result/tencentBlock.ns16541.oracleGeneral.zst LRU cache size      411, 1126396 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns16541.oracleGeneral.zst LRU cache size     1371, 1126396 req, miss ratio 0.5080, byte miss ratio 0.5080
