result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size      235, 3518746 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size      706, 3518746 req, miss ratio 0.2036, byte miss ratio 0.2036
result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size     2355, 3518746 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size     7065, 3518746 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size    23550, 3518746 req, miss ratio 0.1620, byte miss ratio 0.1620
result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size    47100, 3518746 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size    94201, 3518746 req, miss ratio 0.0801, byte miss ratio 0.0801
result/tencentBlock.ns8139.oracleGeneral.zst Cacheus cache size   188402, 3518746 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size      235, 3518746 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size      706, 3518746 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size     2355, 3518746 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size     7065, 3518746 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size    23550, 3518746 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size    47100, 3518746 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size    94201, 3518746 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns8139.oracleGeneral.zst LIRS cache size   188402, 3518746 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size      235, 3518746 req, miss ratio 0.2309, byte miss ratio 0.2309
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size      706, 3518746 req, miss ratio 0.2041, byte miss ratio 0.2041
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size     2355, 3518746 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size     7065, 3518746 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size    23550, 3518746 req, miss ratio 0.1559, byte miss ratio 0.1559
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size    47100, 3518746 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size    94201, 3518746 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns8139.oracleGeneral.zst ARC cache size   188402, 3518746 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size      235, 3518746 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size      706, 3518746 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size     2355, 3518746 req, miss ratio 0.2041, byte miss ratio 0.2041
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size     7065, 3518746 req, miss ratio 0.1885, byte miss ratio 0.1885
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size    23550, 3518746 req, miss ratio 0.1703, byte miss ratio 0.1703
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size    47100, 3518746 req, miss ratio 0.1377, byte miss ratio 0.1377
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size    94201, 3518746 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns8139.oracleGeneral.zst FIFO cache size   188402, 3518746 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size      235, 3518746 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size      706, 3518746 req, miss ratio 0.2083, byte miss ratio 0.2083
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size     2355, 3518746 req, miss ratio 0.1909, byte miss ratio 0.1909
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size     7065, 3518746 req, miss ratio 0.1783, byte miss ratio 0.1783
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size    23550, 3518746 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size    47100, 3518746 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size    94201, 3518746 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns8139.oracleGeneral.zst LHD cache size   188402, 3518746 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns8139.oracleGeneral.zst LRU cache size      235, 3518746 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns8139.oracleGeneral.zst LRU cache size      706, 3518746 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns8139.oracleGeneral.zst LRU cache size     2355, 3518746 req, miss ratio 0.1933, byte miss ratio 0.1933
