result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size      147, 1647863 req, miss ratio 0.6729, byte miss ratio 0.6729
result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size      442, 1647863 req, miss ratio 0.4944, byte miss ratio 0.4944
result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size     1476, 1647863 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size     4429, 1647863 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size    14764, 1647863 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size    29529, 1647863 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size    59059, 1647863 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns15621.oracleGeneral.zst FIFO cache size   118119, 1647863 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size      147, 1647863 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size      442, 1647863 req, miss ratio 0.4252, byte miss ratio 0.4252
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size     1476, 1647863 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size     4429, 1647863 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size    14764, 1647863 req, miss ratio 0.2649, byte miss ratio 0.2649
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size    29529, 1647863 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size    59059, 1647863 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns15621.oracleGeneral.zst LHD cache size   118119, 1647863 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size      147, 1647863 req, miss ratio 0.5510, byte miss ratio 0.5510
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size      442, 1647863 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size     1476, 1647863 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size     4429, 1647863 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size    14764, 1647863 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size    29529, 1647863 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size    59059, 1647863 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns15621.oracleGeneral.zst LRU cache size   118119, 1647863 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size      147, 1647863 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size      442, 1647863 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size     1476, 1647863 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size     4429, 1647863 req, miss ratio 0.3012, byte miss ratio 0.3012
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size    14764, 1647863 req, miss ratio 0.2632, byte miss ratio 0.2632
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size    29529, 1647863 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size    59059, 1647863 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns15621.oracleGeneral.zst Cacheus cache size   118119, 1647863 req, miss ratio 0.0907, byte miss ratio 0.0907
