result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size      531, 4586704 req, miss ratio 0.5115, byte miss ratio 0.5115
result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size     1593, 4586704 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size     5313, 4586704 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size    15939, 4586704 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size    53130, 4586704 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size   106261, 4586704 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size   212523, 4586704 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns19100.oracleGeneral.zst LRU cache size   425047, 4586704 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size      531, 4586704 req, miss ratio 0.5861, byte miss ratio 0.5861
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size     1593, 4586704 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size     5313, 4586704 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size    15939, 4586704 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size    53130, 4586704 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size   106261, 4586704 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size   212523, 4586704 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns19100.oracleGeneral.zst FIFO cache size   425047, 4586704 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size      531, 4586704 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size     1593, 4586704 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size     5313, 4586704 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size    15939, 4586704 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size    53130, 4586704 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size   106261, 4586704 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size   212523, 4586704 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns19100.oracleGeneral.zst S3FIFO-1 cache size   425047, 4586704 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size      531, 4586704 req, miss ratio 0.5072, byte miss ratio 0.5072
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size     1593, 4586704 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size     5313, 4586704 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size    15939, 4586704 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size    53130, 4586704 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size   106261, 4586704 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size   212523, 4586704 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns19100.oracleGeneral.zst LeCaR cache size   425047, 4586704 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size      531, 4586704 req, miss ratio 0.5084, byte miss ratio 0.5084
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size     1593, 4586704 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size     5313, 4586704 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size    15939, 4586704 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size    53130, 4586704 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size   106261, 4586704 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size   212523, 4586704 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns19100.oracleGeneral.zst LHD cache size   425047, 4586704 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size      531, 4586704 req, miss ratio 0.5092, byte miss ratio 0.5092
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size     1593, 4586704 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size     5313, 4586704 req, miss ratio 0.2807, byte miss ratio 0.2807
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size    15939, 4586704 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size    53130, 4586704 req, miss ratio 0.1782, byte miss ratio 0.1782
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size   106261, 4586704 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size   212523, 4586704 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns19100.oracleGeneral.zst Clock cache size   425047, 4586704 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns19100.oracleGeneral.zst Cacheus cache size      531, 4586704 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns19100.oracleGeneral.zst Cacheus cache size     1593, 4586704 req, miss ratio 0.3549, byte miss ratio 0.3549
result/tencentBlock.ns19100.oracleGeneral.zst Cacheus cache size     5313, 4586704 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns19100.oracleGeneral.zst Cacheus cache size    15939, 4586704 req, miss ratio 0.2316, byte miss ratio 0.2316
result/tencentBlock.ns19100.oracleGeneral.zst Cacheus cache size    53130, 4586704 req, miss ratio 0.1749, byte miss ratio 0.1749
