result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size      529, 4893082 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size     1588, 4893082 req, miss ratio 0.3556, byte miss ratio 0.3556
result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size     5296, 4893082 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size    15889, 4893082 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size    52965, 4893082 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size   105930, 4893082 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size   211860, 4893082 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns18699.oracleGeneral.zst S3FIFO-1 cache size   423720, 4893082 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size      529, 4893082 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size     1588, 4893082 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size     5296, 4893082 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size    15889, 4893082 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size    52965, 4893082 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size   105930, 4893082 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size   211860, 4893082 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns18699.oracleGeneral.zst clock2 cache size   423720, 4893082 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size      529, 4893082 req, miss ratio 0.5743, byte miss ratio 0.5743
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size     1588, 4893082 req, miss ratio 0.4506, byte miss ratio 0.4506
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size     5296, 4893082 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size    15889, 4893082 req, miss ratio 0.3036, byte miss ratio 0.3036
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size    52965, 4893082 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size   105930, 4893082 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size   211860, 4893082 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns18699.oracleGeneral.zst LRU cache size   423720, 4893082 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size      529, 4893082 req, miss ratio 0.5637, byte miss ratio 0.5637
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size     1588, 4893082 req, miss ratio 0.4066, byte miss ratio 0.4066
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size     5296, 4893082 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size    15889, 4893082 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size    52965, 4893082 req, miss ratio 0.2313, byte miss ratio 0.2313
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size   105930, 4893082 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size   211860, 4893082 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns18699.oracleGeneral.zst LHD cache size   423720, 4893082 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size      529, 4893082 req, miss ratio 0.5431, byte miss ratio 0.5431
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size     1588, 4893082 req, miss ratio 0.4070, byte miss ratio 0.4070
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size     5296, 4893082 req, miss ratio 0.3295, byte miss ratio 0.3295
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size    15889, 4893082 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size    52965, 4893082 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size   105930, 4893082 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size   211860, 4893082 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns18699.oracleGeneral.zst Cacheus cache size   423720, 4893082 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns18699.oracleGeneral.zst FIFO cache size      529, 4893082 req, miss ratio 0.6631, byte miss ratio 0.6631
result/tencentBlock.ns18699.oracleGeneral.zst FIFO cache size     1588, 4893082 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns18699.oracleGeneral.zst FIFO cache size     5296, 4893082 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns18699.oracleGeneral.zst FIFO cache size    15889, 4893082 req, miss ratio 0.3228, byte miss ratio 0.3228
result/tencentBlock.ns18699.oracleGeneral.zst FIFO cache size    52965, 4893082 req, miss ratio 0.2503, byte miss ratio 0.2503
