result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size      631, 3442389 req, miss ratio 0.3054, byte miss ratio 0.3054
result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size     1894, 3442389 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size     6316, 3442389 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size    18949, 3442389 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size    63164, 3442389 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size   126328, 3442389 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size   252656, 3442389 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns8638.oracleGeneral.zst LRU cache size   505312, 3442389 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size      631, 3442389 req, miss ratio 0.2954, byte miss ratio 0.2954
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size     1894, 3442389 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size     6316, 3442389 req, miss ratio 0.2828, byte miss ratio 0.2828
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size    18949, 3442389 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size    63164, 3442389 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size   126328, 3442389 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size   252656, 3442389 req, miss ratio 0.1863, byte miss ratio 0.1863
result/tencentBlock.ns8638.oracleGeneral.zst clock2 cache size   505312, 3442389 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size      631, 3442389 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size     1894, 3442389 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size     6316, 3442389 req, miss ratio 0.2768, byte miss ratio 0.2768
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size    18949, 3442389 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size    63164, 3442389 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size   126328, 3442389 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size   252656, 3442389 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns8638.oracleGeneral.zst Cacheus cache size   505312, 3442389 req, miss ratio 0.1846, byte miss ratio 0.1846
result/tencentBlock.ns8638.oracleGeneral.zst Clock cache size      631, 3442389 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns8638.oracleGeneral.zst Clock cache size     1894, 3442389 req, miss ratio 0.2897, byte miss ratio 0.2897
result/tencentBlock.ns8638.oracleGeneral.zst Clock cache size     6316, 3442389 req, miss ratio 0.2830, byte miss ratio 0.2830
