result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size      951, 6635539 req, miss ratio 0.6696, byte miss ratio 0.6696
result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size     2853, 6635539 req, miss ratio 0.5329, byte miss ratio 0.5329
result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size     9512, 6635539 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size    28537, 6635539 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size    95125, 6635539 req, miss ratio 0.2350, byte miss ratio 0.2350
result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size   190250, 6635539 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size   380500, 6635539 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns13569.oracleGeneral.zst FIFO cache size   761000, 6635539 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size      951, 6635539 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size     2853, 6635539 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size     9512, 6635539 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size    28537, 6635539 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size    95125, 6635539 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size   190250, 6635539 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size   380500, 6635539 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns13569.oracleGeneral.zst LIRS cache size   761000, 6635539 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size      951, 6635539 req, miss ratio 0.6023, byte miss ratio 0.6023
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size     2853, 6635539 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size     9512, 6635539 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size    28537, 6635539 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size    95125, 6635539 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size   190250, 6635539 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size   380500, 6635539 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns13569.oracleGeneral.zst LeCaR cache size   761000, 6635539 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size      951, 6635539 req, miss ratio 0.5518, byte miss ratio 0.5518
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size     2853, 6635539 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size     9512, 6635539 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size    28537, 6635539 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size    95125, 6635539 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size   190250, 6635539 req, miss ratio 0.1557, byte miss ratio 0.1557
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size   380500, 6635539 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns13569.oracleGeneral.zst ARC cache size   761000, 6635539 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size      951, 6635539 req, miss ratio 0.6006, byte miss ratio 0.6006
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size     2853, 6635539 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size     9512, 6635539 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size    28537, 6635539 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size    95125, 6635539 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size   190250, 6635539 req, miss ratio 0.1556, byte miss ratio 0.1556
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size   380500, 6635539 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns13569.oracleGeneral.zst LHD cache size   761000, 6635539 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns13569.oracleGeneral.zst Clock cache size      951, 6635539 req, miss ratio 0.6004, byte miss ratio 0.6004
result/tencentBlock.ns13569.oracleGeneral.zst Clock cache size     2853, 6635539 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns13569.oracleGeneral.zst Clock cache size     9512, 6635539 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns13569.oracleGeneral.zst Clock cache size    28537, 6635539 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns13569.oracleGeneral.zst Clock cache size    95125, 6635539 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns13569.oracleGeneral.zst Clock cache size   190250, 6635539 req, miss ratio 0.1651, byte miss ratio 0.1651
result/tencentBlock.ns13569.oracleGeneral.zst Clock cache size   380500, 6635539 req, miss ratio 0.1455, byte miss ratio 0.1455
