result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size      324, 3497058 req, miss ratio 0.6155, byte miss ratio 0.6155
result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size      974, 3497058 req, miss ratio 0.4514, byte miss ratio 0.4514
result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size     3248, 3497058 req, miss ratio 0.3159, byte miss ratio 0.3159
result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size     9744, 3497058 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size    32481, 3497058 req, miss ratio 0.1617, byte miss ratio 0.1617
result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size    64963, 3497058 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size   129926, 3497058 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns17585.oracleGeneral.zst FIFO cache size   259852, 3497058 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size      324, 3497058 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size      974, 3497058 req, miss ratio 0.3935, byte miss ratio 0.3935
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size     3248, 3497058 req, miss ratio 0.2506, byte miss ratio 0.2506
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size     9744, 3497058 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size    32481, 3497058 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size    64963, 3497058 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size   129926, 3497058 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns17585.oracleGeneral.zst LHD cache size   259852, 3497058 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size      324, 3497058 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size      974, 3497058 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size     3248, 3497058 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size     9744, 3497058 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size    32481, 3497058 req, miss ratio 0.1478, byte miss ratio 0.1478
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size    64963, 3497058 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size   129926, 3497058 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns17585.oracleGeneral.zst LeCaR cache size   259852, 3497058 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size      324, 3497058 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size      974, 3497058 req, miss ratio 0.4036, byte miss ratio 0.4036
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size     3248, 3497058 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size     9744, 3497058 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size    32481, 3497058 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size    64963, 3497058 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size   129926, 3497058 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns17585.oracleGeneral.zst clock2 cache size   259852, 3497058 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns17585.oracleGeneral.zst Cacheus cache size      324, 3497058 req, miss ratio 0.5057, byte miss ratio 0.5057
result/tencentBlock.ns17585.oracleGeneral.zst Cacheus cache size      974, 3497058 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns17585.oracleGeneral.zst Cacheus cache size     3248, 3497058 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns17585.oracleGeneral.zst Cacheus cache size     9744, 3497058 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns17585.oracleGeneral.zst Cacheus cache size    32481, 3497058 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns17585.oracleGeneral.zst Cacheus cache size    64963, 3497058 req, miss ratio 0.1153, byte miss ratio 0.1153
