result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size      113, 13922177 req, miss ratio 0.8797, byte miss ratio 0.8797
result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size      341, 13922177 req, miss ratio 0.8662, byte miss ratio 0.8662
result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size     1139, 13922177 req, miss ratio 0.8597, byte miss ratio 0.8597
result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size     3419, 13922177 req, miss ratio 0.8143, byte miss ratio 0.8143
result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size    11397, 13922177 req, miss ratio 0.0578, byte miss ratio 0.0578
result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size    22795, 13922177 req, miss ratio 0.0327, byte miss ratio 0.0327
result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size    45590, 13922177 req, miss ratio 0.0255, byte miss ratio 0.0255
result/tencentBlock.ns1191.oracleGeneral.zst S3FIFO-1 cache size    91181, 13922177 req, miss ratio 0.0083, byte miss ratio 0.0083
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size      113, 13922177 req, miss ratio 0.8765, byte miss ratio 0.8765
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size      341, 13922177 req, miss ratio 0.8675, byte miss ratio 0.8675
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size     1139, 13922177 req, miss ratio 0.8420, byte miss ratio 0.8420
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size     3419, 13922177 req, miss ratio 0.6723, byte miss ratio 0.6723
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size    11397, 13922177 req, miss ratio 0.0406, byte miss ratio 0.0406
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size    22795, 13922177 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size    45590, 13922177 req, miss ratio 0.0217, byte miss ratio 0.0217
result/tencentBlock.ns1191.oracleGeneral.zst LIRS cache size    91181, 13922177 req, miss ratio 0.0083, byte miss ratio 0.0083
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size      113, 13922177 req, miss ratio 0.8948, byte miss ratio 0.8948
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size      341, 13922177 req, miss ratio 0.8714, byte miss ratio 0.8714
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size     1139, 13922177 req, miss ratio 0.8679, byte miss ratio 0.8679
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size     3419, 13922177 req, miss ratio 0.8662, byte miss ratio 0.8662
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size    11397, 13922177 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size    22795, 13922177 req, miss ratio 0.0367, byte miss ratio 0.0367
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size    45590, 13922177 req, miss ratio 0.0290, byte miss ratio 0.0290
result/tencentBlock.ns1191.oracleGeneral.zst LeCaR cache size    91181, 13922177 req, miss ratio 0.0085, byte miss ratio 0.0085
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size      113, 13922177 req, miss ratio 0.8985, byte miss ratio 0.8985
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size      341, 13922177 req, miss ratio 0.8721, byte miss ratio 0.8721
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size     1139, 13922177 req, miss ratio 0.8691, byte miss ratio 0.8691
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size     3419, 13922177 req, miss ratio 0.8678, byte miss ratio 0.8678
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size    11397, 13922177 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size    22795, 13922177 req, miss ratio 0.0377, byte miss ratio 0.0377
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size    45590, 13922177 req, miss ratio 0.0305, byte miss ratio 0.0305
result/tencentBlock.ns1191.oracleGeneral.zst Clock cache size    91181, 13922177 req, miss ratio 0.0084, byte miss ratio 0.0084
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size      113, 13922177 req, miss ratio 0.8915, byte miss ratio 0.8915
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size      341, 13922177 req, miss ratio 0.8662, byte miss ratio 0.8662
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size     1139, 13922177 req, miss ratio 0.8616, byte miss ratio 0.8616
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size     3419, 13922177 req, miss ratio 0.8225, byte miss ratio 0.8225
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size    11397, 13922177 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size    22795, 13922177 req, miss ratio 0.0373, byte miss ratio 0.0373
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size    45590, 13922177 req, miss ratio 0.0249, byte miss ratio 0.0249
result/tencentBlock.ns1191.oracleGeneral.zst Cacheus cache size    91181, 13922177 req, miss ratio 0.0085, byte miss ratio 0.0085
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size      113, 13922177 req, miss ratio 0.8756, byte miss ratio 0.8756
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size      341, 13922177 req, miss ratio 0.8657, byte miss ratio 0.8657
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size     1139, 13922177 req, miss ratio 0.8599, byte miss ratio 0.8599
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size     3419, 13922177 req, miss ratio 0.8145, byte miss ratio 0.8145
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size    11397, 13922177 req, miss ratio 0.0429, byte miss ratio 0.0429
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size    22795, 13922177 req, miss ratio 0.0323, byte miss ratio 0.0323
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size    45590, 13922177 req, miss ratio 0.0298, byte miss ratio 0.0298
result/tencentBlock.ns1191.oracleGeneral.zst ARC cache size    91181, 13922177 req, miss ratio 0.0083, byte miss ratio 0.0083
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size      113, 13922177 req, miss ratio 0.8977, byte miss ratio 0.8977
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size      341, 13922177 req, miss ratio 0.8742, byte miss ratio 0.8742
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size     1139, 13922177 req, miss ratio 0.8689, byte miss ratio 0.8689
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size     3419, 13922177 req, miss ratio 0.8672, byte miss ratio 0.8672
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size    11397, 13922177 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size    22795, 13922177 req, miss ratio 0.0369, byte miss ratio 0.0369
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size    45590, 13922177 req, miss ratio 0.0303, byte miss ratio 0.0303
result/tencentBlock.ns1191.oracleGeneral.zst clock2 cache size    91181, 13922177 req, miss ratio 0.0084, byte miss ratio 0.0084
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size      113, 13922177 req, miss ratio 0.9166, byte miss ratio 0.9166
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size      341, 13922177 req, miss ratio 0.8841, byte miss ratio 0.8841
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size     1139, 13922177 req, miss ratio 0.8725, byte miss ratio 0.8725
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size     3419, 13922177 req, miss ratio 0.8683, byte miss ratio 0.8683
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size    11397, 13922177 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size    22795, 13922177 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size    45590, 13922177 req, miss ratio 0.0397, byte miss ratio 0.0397
result/tencentBlock.ns1191.oracleGeneral.zst FIFO cache size    91181, 13922177 req, miss ratio 0.0127, byte miss ratio 0.0127
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size      113, 13922177 req, miss ratio 0.8975, byte miss ratio 0.8975
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size      341, 13922177 req, miss ratio 0.8794, byte miss ratio 0.8794
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size     1139, 13922177 req, miss ratio 0.8451, byte miss ratio 0.8451
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size     3419, 13922177 req, miss ratio 0.6943, byte miss ratio 0.6943
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size    11397, 13922177 req, miss ratio 0.0800, byte miss ratio 0.0800
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size    22795, 13922177 req, miss ratio 0.0352, byte miss ratio 0.0352
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size    45590, 13922177 req, miss ratio 0.0227, byte miss ratio 0.0227
result/tencentBlock.ns1191.oracleGeneral.zst LHD cache size    91181, 13922177 req, miss ratio 0.0088, byte miss ratio 0.0088
result/tencentBlock.ns1191.oracleGeneral.zst LRU cache size      113, 13922177 req, miss ratio 0.9024, byte miss ratio 0.9024
result/tencentBlock.ns1191.oracleGeneral.zst LRU cache size      341, 13922177 req, miss ratio 0.8725, byte miss ratio 0.8725
result/tencentBlock.ns1191.oracleGeneral.zst LRU cache size     1139, 13922177 req, miss ratio 0.8692, byte miss ratio 0.8692
result/tencentBlock.ns1191.oracleGeneral.zst LRU cache size     3419, 13922177 req, miss ratio 0.8680, byte miss ratio 0.8680
