result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size      251, 1146467 req, miss ratio 0.5905, byte miss ratio 0.5905
result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size      754, 1146467 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size     2516, 1146467 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size     7549, 1146467 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size    25166, 1146467 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size    50332, 1146467 req, miss ratio 0.2951, byte miss ratio 0.2951
result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size   100664, 1146467 req, miss ratio 0.2525, byte miss ratio 0.2525
result/tencentBlock.ns15418.oracleGeneral.zst LIRS cache size   201329, 1146467 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size      251, 1146467 req, miss ratio 0.7492, byte miss ratio 0.7492
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size      754, 1146467 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size     2516, 1146467 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size     7549, 1146467 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size    25166, 1146467 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size    50332, 1146467 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size   100664, 1146467 req, miss ratio 0.2652, byte miss ratio 0.2652
result/tencentBlock.ns15418.oracleGeneral.zst clock2 cache size   201329, 1146467 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns15418.oracleGeneral.zst LRU cache size      251, 1146467 req, miss ratio 0.7940, byte miss ratio 0.7940
result/tencentBlock.ns15418.oracleGeneral.zst LRU cache size      754, 1146467 req, miss ratio 0.5411, byte miss ratio 0.5411
