result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size      113, 1070844 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size      341, 1070844 req, miss ratio 0.2908, byte miss ratio 0.2908
result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size     1139, 1070844 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size     3418, 1070844 req, miss ratio 0.2728, byte miss ratio 0.2728
result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size    11395, 1070844 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size    22790, 1070844 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size    45580, 1070844 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns12271.oracleGeneral.zst Clock cache size    91160, 1070844 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size      113, 1070844 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size      341, 1070844 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size     1139, 1070844 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size     3418, 1070844 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size    11395, 1070844 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size    22790, 1070844 req, miss ratio 0.2147, byte miss ratio 0.2147
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size    45580, 1070844 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns12271.oracleGeneral.zst Cacheus cache size    91160, 1070844 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns12271.oracleGeneral.zst FIFO cache size      113, 1070844 req, miss ratio 0.4876, byte miss ratio 0.4876
result/tencentBlock.ns12271.oracleGeneral.zst FIFO cache size      341, 1070844 req, miss ratio 0.3471, byte miss ratio 0.3471
result/tencentBlock.ns12271.oracleGeneral.zst FIFO cache size     1139, 1070844 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns12271.oracleGeneral.zst FIFO cache size     3418, 1070844 req, miss ratio 0.2802, byte miss ratio 0.2802
result/tencentBlock.ns12271.oracleGeneral.zst FIFO cache size    11395, 1070844 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns12271.oracleGeneral.zst FIFO cache size    22790, 1070844 req, miss ratio 0.2190, byte miss ratio 0.2190
result/tencentBlock.ns12271.oracleGeneral.zst FIFO cache size    45580, 1070844 req, miss ratio 0.1730, byte miss ratio 0.1730
