result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size      243, 2786775 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size      731, 2786775 req, miss ratio 0.4511, byte miss ratio 0.4511
result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size     2436, 2786775 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size     7310, 2786775 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size    24369, 2786775 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size    48739, 2786775 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size    97479, 2786775 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns17722.oracleGeneral.zst LIRS cache size   194958, 2786775 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size      243, 2786775 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size      731, 2786775 req, miss ratio 0.4332, byte miss ratio 0.4332
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size     2436, 2786775 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size     7310, 2786775 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size    24369, 2786775 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size    48739, 2786775 req, miss ratio 0.2769, byte miss ratio 0.2769
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size    97479, 2786775 req, miss ratio 0.1514, byte miss ratio 0.1514
result/tencentBlock.ns17722.oracleGeneral.zst LRU cache size   194958, 2786775 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns17722.oracleGeneral.zst LHD cache size      243, 2786775 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns17722.oracleGeneral.zst LHD cache size      731, 2786775 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns17722.oracleGeneral.zst LHD cache size     2436, 2786775 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns17722.oracleGeneral.zst LHD cache size     7310, 2786775 req, miss ratio 0.3888, byte miss ratio 0.3888
