result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size      545, 4799307 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size     1635, 4799307 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size     5451, 4799307 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size    16354, 4799307 req, miss ratio 0.3111, byte miss ratio 0.3111
result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size    54515, 4799307 req, miss ratio 0.2460, byte miss ratio 0.2460
result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size   109031, 4799307 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size   218063, 4799307 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns19498.oracleGeneral.zst clock2 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size      545, 4799307 req, miss ratio 0.5381, byte miss ratio 0.5381
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size     1635, 4799307 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size     5451, 4799307 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size    16354, 4799307 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size    54515, 4799307 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size   109031, 4799307 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size   218063, 4799307 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns19498.oracleGeneral.zst FIFO cache size   436126, 4799307 req, miss ratio 0.1216, byte miss ratio 0.1216
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size      545, 4799307 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size     1635, 4799307 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size     5451, 4799307 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size    16354, 4799307 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size    54515, 4799307 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size   109031, 4799307 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size   218063, 4799307 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns19498.oracleGeneral.zst LeCaR cache size   436126, 4799307 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size      545, 4799307 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size     1635, 4799307 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size     5451, 4799307 req, miss ratio 0.3228, byte miss ratio 0.3228
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size    16354, 4799307 req, miss ratio 0.2873, byte miss ratio 0.2873
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size    54515, 4799307 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size   109031, 4799307 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size   218063, 4799307 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns19498.oracleGeneral.zst S3FIFO-1 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns19498.oracleGeneral.zst Cacheus cache size      545, 4799307 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns19498.oracleGeneral.zst Cacheus cache size     1635, 4799307 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns19498.oracleGeneral.zst Cacheus cache size     5451, 4799307 req, miss ratio 0.3230, byte miss ratio 0.3230
