result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size      189, 6934338 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size      569, 6934338 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size     1897, 6934338 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size     5692, 6934338 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size    18973, 6934338 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size    37947, 6934338 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size    75894, 6934338 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns9611.oracleGeneral.zst LRU cache size   151788, 6934338 req, miss ratio 0.0281, byte miss ratio 0.0281
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size      189, 6934338 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size      569, 6934338 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size     1897, 6934338 req, miss ratio 0.4837, byte miss ratio 0.4837
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size     5692, 6934338 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size    18973, 6934338 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size    37947, 6934338 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size    75894, 6934338 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns9611.oracleGeneral.zst clock2 cache size   151788, 6934338 req, miss ratio 0.0281, byte miss ratio 0.0281
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size      189, 6934338 req, miss ratio 0.5869, byte miss ratio 0.5869
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size      569, 6934338 req, miss ratio 0.5258, byte miss ratio 0.5258
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size     1897, 6934338 req, miss ratio 0.4967, byte miss ratio 0.4967
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size     5692, 6934338 req, miss ratio 0.4416, byte miss ratio 0.4416
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size    18973, 6934338 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size    37947, 6934338 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size    75894, 6934338 req, miss ratio 0.0686, byte miss ratio 0.0686
result/tencentBlock.ns9611.oracleGeneral.zst FIFO cache size   151788, 6934338 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size      189, 6934338 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size      569, 6934338 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size     1897, 6934338 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size     5692, 6934338 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size    18973, 6934338 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size    37947, 6934338 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size    75894, 6934338 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns9611.oracleGeneral.zst LIRS cache size   151788, 6934338 req, miss ratio 0.0292, byte miss ratio 0.0292
result/tencentBlock.ns9611.oracleGeneral.zst Clock cache size      189, 6934338 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns9611.oracleGeneral.zst Clock cache size      569, 6934338 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns9611.oracleGeneral.zst Clock cache size     1897, 6934338 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns9611.oracleGeneral.zst Clock cache size     5692, 6934338 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns9611.oracleGeneral.zst Clock cache size    18973, 6934338 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns9611.oracleGeneral.zst Clock cache size    37947, 6934338 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns9611.oracleGeneral.zst Clock cache size    75894, 6934338 req, miss ratio 0.0662, byte miss ratio 0.0662
