result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size      198, 3600250 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size      595, 3600250 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size     1984, 3600250 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size     5954, 3600250 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size    19849, 3600250 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size    39698, 3600250 req, miss ratio 0.1646, byte miss ratio 0.1646
result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size    79396, 3600250 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns8173.oracleGeneral.zst LeCaR cache size   158792, 3600250 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size      198, 3600250 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size      595, 3600250 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size     1984, 3600250 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size     5954, 3600250 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size    19849, 3600250 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size    39698, 3600250 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size    79396, 3600250 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns8173.oracleGeneral.zst LIRS cache size   158792, 3600250 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size      198, 3600250 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size      595, 3600250 req, miss ratio 0.3609, byte miss ratio 0.3609
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size     1984, 3600250 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size     5954, 3600250 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size    19849, 3600250 req, miss ratio 0.2149, byte miss ratio 0.2149
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size    39698, 3600250 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size    79396, 3600250 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns8173.oracleGeneral.zst Clock cache size   158792, 3600250 req, miss ratio 0.0566, byte miss ratio 0.0566
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size      198, 3600250 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size      595, 3600250 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size     1984, 3600250 req, miss ratio 0.3506, byte miss ratio 0.3506
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size     5954, 3600250 req, miss ratio 0.2973, byte miss ratio 0.2973
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size    19849, 3600250 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size    39698, 3600250 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size    79396, 3600250 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns8173.oracleGeneral.zst FIFO cache size   158792, 3600250 req, miss ratio 0.0672, byte miss ratio 0.0672
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size      198, 3600250 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size      595, 3600250 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size     1984, 3600250 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size     5954, 3600250 req, miss ratio 0.2835, byte miss ratio 0.2835
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size    19849, 3600250 req, miss ratio 0.2161, byte miss ratio 0.2161
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size    39698, 3600250 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size    79396, 3600250 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns8173.oracleGeneral.zst LRU cache size   158792, 3600250 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns8173.oracleGeneral.zst ARC cache size      198, 3600250 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns8173.oracleGeneral.zst ARC cache size      595, 3600250 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns8173.oracleGeneral.zst ARC cache size     1984, 3600250 req, miss ratio 0.3122, byte miss ratio 0.3122
result/tencentBlock.ns8173.oracleGeneral.zst ARC cache size     5954, 3600250 req, miss ratio 0.2708, byte miss ratio 0.2708
