result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-1 cache size      496, 4315865 req, miss ratio 0.5307, byte miss ratio 0.5307
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size      496, 4315865 req, miss ratio 0.5235, byte miss ratio 0.5235
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size     1489, 4315865 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size     4963, 4315865 req, miss ratio 0.3034, byte miss ratio 0.3034
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size    14890, 4315865 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size    49633, 4315865 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size    99267, 4315865 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size   198534, 4315865 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns13126.oracleGeneral.zst S3FIFO-d cache size   397068, 4315865 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      496, 4315865 req, miss ratio 0.6364, byte miss ratio 0.6364
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1489, 4315865 req, miss ratio 0.6217, byte miss ratio 0.6217
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     4963, 4315865 req, miss ratio 0.3856, byte miss ratio 0.3856
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    14890, 4315865 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    49633, 4315865 req, miss ratio 0.2472, byte miss ratio 0.2472
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    99267, 4315865 req, miss ratio 0.2079, byte miss ratio 0.2079
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   198534, 4315865 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   397068, 4315865 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      496, 4315865 req, miss ratio 0.5644, byte miss ratio 0.5644
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     1489, 4315865 req, miss ratio 0.3617, byte miss ratio 0.3617
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     4963, 4315865 req, miss ratio 0.3212, byte miss ratio 0.3212
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    14890, 4315865 req, miss ratio 0.2923, byte miss ratio 0.2923
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    49633, 4315865 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    99267, 4315865 req, miss ratio 0.1748, byte miss ratio 0.1748
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   198534, 4315865 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns13126.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   397068, 4315865 req, miss ratio 0.1230, byte miss ratio 0.1230
