result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size      328, 5036124 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size      986, 5036124 req, miss ratio 0.3129, byte miss ratio 0.3129
result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size     3286, 5036124 req, miss ratio 0.2346, byte miss ratio 0.2346
result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size     9860, 5036124 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size    32867, 5036124 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size    65735, 5036124 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size   131470, 5036124 req, miss ratio 0.0800, byte miss ratio 0.0800
result/tencentBlock.ns14284.oracleGeneral.zst S3FIFO-1 cache size   262940, 5036124 req, miss ratio 0.0653, byte miss ratio 0.0653
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size      328, 5036124 req, miss ratio 0.5069, byte miss ratio 0.5069
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size      986, 5036124 req, miss ratio 0.3458, byte miss ratio 0.3458
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size     3286, 5036124 req, miss ratio 0.2570, byte miss ratio 0.2570
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size     9860, 5036124 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size    32867, 5036124 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size    65735, 5036124 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size   131470, 5036124 req, miss ratio 0.0828, byte miss ratio 0.0828
result/tencentBlock.ns14284.oracleGeneral.zst Clock cache size   262940, 5036124 req, miss ratio 0.0653, byte miss ratio 0.0653
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size      328, 5036124 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size      986, 5036124 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size     3286, 5036124 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size     9860, 5036124 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size    32867, 5036124 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size    65735, 5036124 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size   131470, 5036124 req, miss ratio 0.0807, byte miss ratio 0.0807
result/tencentBlock.ns14284.oracleGeneral.zst ARC cache size   262940, 5036124 req, miss ratio 0.0653, byte miss ratio 0.0653
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size      328, 5036124 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size      986, 5036124 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size     3286, 5036124 req, miss ratio 0.2494, byte miss ratio 0.2494
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size     9860, 5036124 req, miss ratio 0.2234, byte miss ratio 0.2234
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size    32867, 5036124 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size    65735, 5036124 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size   131470, 5036124 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns14284.oracleGeneral.zst clock2 cache size   262940, 5036124 req, miss ratio 0.0653, byte miss ratio 0.0653
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size      328, 5036124 req, miss ratio 0.6061, byte miss ratio 0.6061
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size      986, 5036124 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size     3286, 5036124 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size     9860, 5036124 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size    32867, 5036124 req, miss ratio 0.1975, byte miss ratio 0.1975
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size    65735, 5036124 req, miss ratio 0.1531, byte miss ratio 0.1531
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size   131470, 5036124 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns14284.oracleGeneral.zst FIFO cache size   262940, 5036124 req, miss ratio 0.0718, byte miss ratio 0.0718
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size      328, 5036124 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size      986, 5036124 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size     3286, 5036124 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size     9860, 5036124 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size    32867, 5036124 req, miss ratio 0.1748, byte miss ratio 0.1748
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size    65735, 5036124 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size   131470, 5036124 req, miss ratio 0.0813, byte miss ratio 0.0813
result/tencentBlock.ns14284.oracleGeneral.zst LIRS cache size   262940, 5036124 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size      328, 5036124 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size      986, 5036124 req, miss ratio 0.3273, byte miss ratio 0.3273
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size     3286, 5036124 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size     9860, 5036124 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size    32867, 5036124 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size    65735, 5036124 req, miss ratio 0.1483, byte miss ratio 0.1483
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size   131470, 5036124 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns14284.oracleGeneral.zst Cacheus cache size   262940, 5036124 req, miss ratio 0.0653, byte miss ratio 0.0653
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size      328, 5036124 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size      986, 5036124 req, miss ratio 0.3312, byte miss ratio 0.3312
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size     3286, 5036124 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size     9860, 5036124 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size    32867, 5036124 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size    65735, 5036124 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size   131470, 5036124 req, miss ratio 0.0826, byte miss ratio 0.0826
result/tencentBlock.ns14284.oracleGeneral.zst LHD cache size   262940, 5036124 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns14284.oracleGeneral.zst LeCaR cache size      328, 5036124 req, miss ratio 0.4757, byte miss ratio 0.4757
result/tencentBlock.ns14284.oracleGeneral.zst LeCaR cache size      986, 5036124 req, miss ratio 0.3446, byte miss ratio 0.3446
result/tencentBlock.ns14284.oracleGeneral.zst LeCaR cache size     3286, 5036124 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns14284.oracleGeneral.zst LeCaR cache size     9860, 5036124 req, miss ratio 0.2237, byte miss ratio 0.2237
result/tencentBlock.ns14284.oracleGeneral.zst LeCaR cache size    32867, 5036124 req, miss ratio 0.1855, byte miss ratio 0.1855
result/tencentBlock.ns14284.oracleGeneral.zst LeCaR cache size    65735, 5036124 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns14284.oracleGeneral.zst LeCaR cache size   131470, 5036124 req, miss ratio 0.0787, byte miss ratio 0.0787
