result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size      207, 2956149 req, miss ratio 0.7624, byte miss ratio 0.7624
result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size      622, 2956149 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size     2075, 2956149 req, miss ratio 0.3031, byte miss ratio 0.3031
result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size     6226, 2956149 req, miss ratio 0.2989, byte miss ratio 0.2989
result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size    20753, 2956149 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size    41507, 2956149 req, miss ratio 0.1656, byte miss ratio 0.1656
result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size    83015, 2956149 req, miss ratio 0.0794, byte miss ratio 0.0794
result/tencentBlock.ns2489.oracleGeneral.zst clock2 cache size   166031, 2956149 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size      207, 2956149 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size      622, 2956149 req, miss ratio 0.3439, byte miss ratio 0.3439
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size     2075, 2956149 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size     6226, 2956149 req, miss ratio 0.3046, byte miss ratio 0.3046
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size    20753, 2956149 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size    41507, 2956149 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size    83015, 2956149 req, miss ratio 0.0742, byte miss ratio 0.0742
result/tencentBlock.ns2489.oracleGeneral.zst LIRS cache size   166031, 2956149 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns2489.oracleGeneral.zst LRU cache size      207, 2956149 req, miss ratio 0.7742, byte miss ratio 0.7742
result/tencentBlock.ns2489.oracleGeneral.zst LRU cache size      622, 2956149 req, miss ratio 0.3334, byte miss ratio 0.3334
