result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size      286, 1857889 req, miss ratio 0.4717, byte miss ratio 0.4717
result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size      860, 1857889 req, miss ratio 0.3923, byte miss ratio 0.3923
result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size     2868, 1857889 req, miss ratio 0.3367, byte miss ratio 0.3367
result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size     8605, 1857889 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size    28684, 1857889 req, miss ratio 0.2436, byte miss ratio 0.2436
result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size    57368, 1857889 req, miss ratio 0.2169, byte miss ratio 0.2169
result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size   114736, 1857889 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns10216.oracleGeneral.zst clock2 cache size   229472, 1857889 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size      286, 1857889 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size      860, 1857889 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size     2868, 1857889 req, miss ratio 0.3316, byte miss ratio 0.3316
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size     8605, 1857889 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size    28684, 1857889 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size    57368, 1857889 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size   114736, 1857889 req, miss ratio 0.1975, byte miss ratio 0.1975
result/tencentBlock.ns10216.oracleGeneral.zst Cacheus cache size   229472, 1857889 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size      286, 1857889 req, miss ratio 0.4799, byte miss ratio 0.4799
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size      860, 1857889 req, miss ratio 0.4137, byte miss ratio 0.4137
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size     2868, 1857889 req, miss ratio 0.3558, byte miss ratio 0.3558
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size     8605, 1857889 req, miss ratio 0.3050, byte miss ratio 0.3050
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size    28684, 1857889 req, miss ratio 0.2539, byte miss ratio 0.2539
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size    57368, 1857889 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size   114736, 1857889 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns10216.oracleGeneral.zst LIRS cache size   229472, 1857889 req, miss ratio 0.1589, byte miss ratio 0.1589
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size      286, 1857889 req, miss ratio 0.4772, byte miss ratio 0.4772
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size      860, 1857889 req, miss ratio 0.3965, byte miss ratio 0.3965
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size     2868, 1857889 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size     8605, 1857889 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size    28684, 1857889 req, miss ratio 0.2472, byte miss ratio 0.2472
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size    57368, 1857889 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size   114736, 1857889 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns10216.oracleGeneral.zst Clock cache size   229472, 1857889 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns10216.oracleGeneral.zst LeCaR cache size      286, 1857889 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns10216.oracleGeneral.zst LeCaR cache size      860, 1857889 req, miss ratio 0.3940, byte miss ratio 0.3940
