result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size      246, 1890801 req, miss ratio 0.5039, byte miss ratio 0.5039
result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size      738, 1890801 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size     2462, 1890801 req, miss ratio 0.3857, byte miss ratio 0.3857
result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size     7387, 1890801 req, miss ratio 0.3690, byte miss ratio 0.3690
result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size    24626, 1890801 req, miss ratio 0.3157, byte miss ratio 0.3157
result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size    49252, 1890801 req, miss ratio 0.2518, byte miss ratio 0.2518
result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size    98504, 1890801 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns15735.oracleGeneral.zst LIRS cache size   197008, 1890801 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size      246, 1890801 req, miss ratio 0.4849, byte miss ratio 0.4849
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size      738, 1890801 req, miss ratio 0.4626, byte miss ratio 0.4626
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size     2462, 1890801 req, miss ratio 0.4189, byte miss ratio 0.4189
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size     7387, 1890801 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size    24626, 1890801 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size    49252, 1890801 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size    98504, 1890801 req, miss ratio 0.1661, byte miss ratio 0.1661
result/tencentBlock.ns15735.oracleGeneral.zst LHD cache size   197008, 1890801 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns15735.oracleGeneral.zst LeCaR cache size      246, 1890801 req, miss ratio 0.4869, byte miss ratio 0.4869
result/tencentBlock.ns15735.oracleGeneral.zst LeCaR cache size      738, 1890801 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns15735.oracleGeneral.zst LeCaR cache size     2462, 1890801 req, miss ratio 0.4285, byte miss ratio 0.4285
result/tencentBlock.ns15735.oracleGeneral.zst LeCaR cache size     7387, 1890801 req, miss ratio 0.3727, byte miss ratio 0.3727
result/tencentBlock.ns15735.oracleGeneral.zst LeCaR cache size    24626, 1890801 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns15735.oracleGeneral.zst LeCaR cache size    49252, 1890801 req, miss ratio 0.2835, byte miss ratio 0.2835
