result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size      296, 3374050 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size      889, 3374050 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size     2965, 3374050 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size     8896, 3374050 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size    29654, 3374050 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size    59309, 3374050 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size   118618, 3374050 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns20969.oracleGeneral.zst S3FIFO-1 cache size   237237, 3374050 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size      296, 3374050 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size      889, 3374050 req, miss ratio 0.3017, byte miss ratio 0.3017
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size     2965, 3374050 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size     8896, 3374050 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size    29654, 3374050 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size    59309, 3374050 req, miss ratio 0.1857, byte miss ratio 0.1857
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size   118618, 3374050 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns20969.oracleGeneral.zst Clock cache size   237237, 3374050 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size      296, 3374050 req, miss ratio 0.3157, byte miss ratio 0.3157
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size      889, 3374050 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size     2965, 3374050 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size     8896, 3374050 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size    29654, 3374050 req, miss ratio 0.2096, byte miss ratio 0.2096
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size    59309, 3374050 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size   118618, 3374050 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns20969.oracleGeneral.zst ARC cache size   237237, 3374050 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size      296, 3374050 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size      889, 3374050 req, miss ratio 0.3566, byte miss ratio 0.3566
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size     2965, 3374050 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size     8896, 3374050 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size    29654, 3374050 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size    59309, 3374050 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size   118618, 3374050 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns20969.oracleGeneral.zst FIFO cache size   237237, 3374050 req, miss ratio 0.1001, byte miss ratio 0.1001
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size      296, 3374050 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size      889, 3374050 req, miss ratio 0.3012, byte miss ratio 0.3012
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size     2965, 3374050 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size     8896, 3374050 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size    29654, 3374050 req, miss ratio 0.2195, byte miss ratio 0.2195
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size    59309, 3374050 req, miss ratio 0.1863, byte miss ratio 0.1863
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size   118618, 3374050 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns20969.oracleGeneral.zst clock2 cache size   237237, 3374050 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns20969.oracleGeneral.zst LHD cache size      296, 3374050 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns20969.oracleGeneral.zst LHD cache size      889, 3374050 req, miss ratio 0.3012, byte miss ratio 0.3012
result/tencentBlock.ns20969.oracleGeneral.zst LHD cache size     2965, 3374050 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns20969.oracleGeneral.zst LHD cache size     8896, 3374050 req, miss ratio 0.2480, byte miss ratio 0.2480
