result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size      395, 16580098 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size     1186, 16580098 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size     3955, 16580098 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size    11866, 16580098 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size    39555, 16580098 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size    79111, 16580098 req, miss ratio 0.0826, byte miss ratio 0.0826
result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size   158223, 16580098 req, miss ratio 0.0447, byte miss ratio 0.0447
result/tencentBlock.ns3367.oracleGeneral.zst LRU cache size   316446, 16580098 req, miss ratio 0.0249, byte miss ratio 0.0249
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size      395, 16580098 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size     1186, 16580098 req, miss ratio 0.2086, byte miss ratio 0.2086
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size     3955, 16580098 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size    11866, 16580098 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size    39555, 16580098 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size    79111, 16580098 req, miss ratio 0.0743, byte miss ratio 0.0743
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size   158223, 16580098 req, miss ratio 0.0428, byte miss ratio 0.0428
result/tencentBlock.ns3367.oracleGeneral.zst ARC cache size   316446, 16580098 req, miss ratio 0.0249, byte miss ratio 0.0249
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size      395, 16580098 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size     1186, 16580098 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size     3955, 16580098 req, miss ratio 0.1678, byte miss ratio 0.1678
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size    11866, 16580098 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size    39555, 16580098 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size    79111, 16580098 req, miss ratio 0.0843, byte miss ratio 0.0843
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size   158223, 16580098 req, miss ratio 0.0452, byte miss ratio 0.0452
result/tencentBlock.ns3367.oracleGeneral.zst Clock cache size   316446, 16580098 req, miss ratio 0.0250, byte miss ratio 0.0250
result/tencentBlock.ns3367.oracleGeneral.zst Cacheus cache size      395, 16580098 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns3367.oracleGeneral.zst Cacheus cache size     1186, 16580098 req, miss ratio 0.2148, byte miss ratio 0.2148
result/tencentBlock.ns3367.oracleGeneral.zst Cacheus cache size     3955, 16580098 req, miss ratio 0.1573, byte miss ratio 0.1573
result/tencentBlock.ns3367.oracleGeneral.zst Cacheus cache size    11866, 16580098 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns3367.oracleGeneral.zst Cacheus cache size    39555, 16580098 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns3367.oracleGeneral.zst Cacheus cache size    79111, 16580098 req, miss ratio 0.0799, byte miss ratio 0.0799
