result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size      126, 4930785 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size      378, 4930785 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size     1262, 4930785 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size     3788, 4930785 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size    12629, 4930785 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size    25258, 4930785 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size    50516, 4930785 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns11336.oracleGeneral.zst LIRS cache size   101033, 4930785 req, miss ratio 0.0261, byte miss ratio 0.0261
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size      126, 4930785 req, miss ratio 0.2299, byte miss ratio 0.2299
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size      378, 4930785 req, miss ratio 0.1952, byte miss ratio 0.1952
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size     1262, 4930785 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size     3788, 4930785 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size    12629, 4930785 req, miss ratio 0.1488, byte miss ratio 0.1488
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size    25258, 4930785 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size    50516, 4930785 req, miss ratio 0.1004, byte miss ratio 0.1004
result/tencentBlock.ns11336.oracleGeneral.zst ARC cache size   101033, 4930785 req, miss ratio 0.0260, byte miss ratio 0.0260
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size      126, 4930785 req, miss ratio 0.2912, byte miss ratio 0.2912
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size      378, 4930785 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size     1262, 4930785 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size     3788, 4930785 req, miss ratio 0.1865, byte miss ratio 0.1865
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size    12629, 4930785 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size    25258, 4930785 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size    50516, 4930785 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns11336.oracleGeneral.zst LeCaR cache size   101033, 4930785 req, miss ratio 0.0263, byte miss ratio 0.0263
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size      126, 4930785 req, miss ratio 0.3037, byte miss ratio 0.3037
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size      378, 4930785 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size     1262, 4930785 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size     3788, 4930785 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size    12629, 4930785 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size    25258, 4930785 req, miss ratio 0.1489, byte miss ratio 0.1489
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size    50516, 4930785 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns11336.oracleGeneral.zst LRU cache size   101033, 4930785 req, miss ratio 0.0263, byte miss ratio 0.0263
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size      126, 4930785 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size      378, 4930785 req, miss ratio 0.1979, byte miss ratio 0.1979
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size     1262, 4930785 req, miss ratio 0.1906, byte miss ratio 0.1906
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size     3788, 4930785 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size    12629, 4930785 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size    25258, 4930785 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size    50516, 4930785 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns11336.oracleGeneral.zst Cacheus cache size   101033, 4930785 req, miss ratio 0.0262, byte miss ratio 0.0262
result/tencentBlock.ns11336.oracleGeneral.zst Clock cache size      126, 4930785 req, miss ratio 0.2945, byte miss ratio 0.2945
