result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size      396, 3303955 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size     1190, 3303955 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size     3967, 3303955 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size    11903, 3303955 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size    39679, 3303955 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size    79358, 3303955 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size   158717, 3303955 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns8912.oracleGeneral.zst ARC cache size   317434, 3303955 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size      396, 3303955 req, miss ratio 0.5574, byte miss ratio 0.5574
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size     1190, 3303955 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size     3967, 3303955 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size    11903, 3303955 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size    39679, 3303955 req, miss ratio 0.2491, byte miss ratio 0.2491
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size    79358, 3303955 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size   158717, 3303955 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns8912.oracleGeneral.zst Clock cache size   317434, 3303955 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size      396, 3303955 req, miss ratio 0.5529, byte miss ratio 0.5529
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size     1190, 3303955 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size     3967, 3303955 req, miss ratio 0.3367, byte miss ratio 0.3367
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size    11903, 3303955 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size    39679, 3303955 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size    79358, 3303955 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size   158717, 3303955 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns8912.oracleGeneral.zst LeCaR cache size   317434, 3303955 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size      396, 3303955 req, miss ratio 0.5639, byte miss ratio 0.5639
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size     1190, 3303955 req, miss ratio 0.4633, byte miss ratio 0.4633
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size     3967, 3303955 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size    11903, 3303955 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size    39679, 3303955 req, miss ratio 0.2472, byte miss ratio 0.2472
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size    79358, 3303955 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size   158717, 3303955 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns8912.oracleGeneral.zst LRU cache size   317434, 3303955 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size      396, 3303955 req, miss ratio 0.5352, byte miss ratio 0.5352
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size     1190, 3303955 req, miss ratio 0.4332, byte miss ratio 0.4332
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size     3967, 3303955 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size    11903, 3303955 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size    39679, 3303955 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size    79358, 3303955 req, miss ratio 0.1994, byte miss ratio 0.1994
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size   158717, 3303955 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns8912.oracleGeneral.zst Cacheus cache size   317434, 3303955 req, miss ratio 0.1212, byte miss ratio 0.1212
