result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size      454, 5280716 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size     1363, 5280716 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size     4545, 5280716 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size    13635, 5280716 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size    45451, 5280716 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size    90903, 5280716 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size   181807, 5280716 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns8554.oracleGeneral.zst ARC cache size   363615, 5280716 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size      454, 5280716 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size     1363, 5280716 req, miss ratio 0.3365, byte miss ratio 0.3365
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size     4545, 5280716 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size    13635, 5280716 req, miss ratio 0.2378, byte miss ratio 0.2378
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size    45451, 5280716 req, miss ratio 0.1883, byte miss ratio 0.1883
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size    90903, 5280716 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size   181807, 5280716 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns8554.oracleGeneral.zst LIRS cache size   363615, 5280716 req, miss ratio 0.0883, byte miss ratio 0.0883
result/tencentBlock.ns8554.oracleGeneral.zst LHD cache size      454, 5280716 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns8554.oracleGeneral.zst LHD cache size     1363, 5280716 req, miss ratio 0.3433, byte miss ratio 0.3433
result/tencentBlock.ns8554.oracleGeneral.zst LHD cache size     4545, 5280716 req, miss ratio 0.2643, byte miss ratio 0.2643
result/tencentBlock.ns8554.oracleGeneral.zst LHD cache size    13635, 5280716 req, miss ratio 0.2365, byte miss ratio 0.2365
