result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size      489, 1163404 req, miss ratio 0.6718, byte miss ratio 0.6718
result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size     1469, 1163404 req, miss ratio 0.6478, byte miss ratio 0.6478
result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size     4899, 1163404 req, miss ratio 0.6310, byte miss ratio 0.6310
result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size    14699, 1163404 req, miss ratio 0.6064, byte miss ratio 0.6064
result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size    48999, 1163404 req, miss ratio 0.4683, byte miss ratio 0.4683
result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size    97998, 1163404 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size   195996, 1163404 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns25428.oracleGeneral.zst ARC cache size   391992, 1163404 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size      489, 1163404 req, miss ratio 0.6727, byte miss ratio 0.6727
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size     1469, 1163404 req, miss ratio 0.6444, byte miss ratio 0.6444
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size     4899, 1163404 req, miss ratio 0.6270, byte miss ratio 0.6270
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size    14699, 1163404 req, miss ratio 0.5890, byte miss ratio 0.5890
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size    48999, 1163404 req, miss ratio 0.4657, byte miss ratio 0.4657
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size    97998, 1163404 req, miss ratio 0.4324, byte miss ratio 0.4324
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size   195996, 1163404 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns25428.oracleGeneral.zst S3FIFO-1 cache size   391992, 1163404 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns25428.oracleGeneral.zst LeCaR cache size      489, 1163404 req, miss ratio 0.6824, byte miss ratio 0.6824
result/tencentBlock.ns25428.oracleGeneral.zst LeCaR cache size     1469, 1163404 req, miss ratio 0.6599, byte miss ratio 0.6599
