result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size      226, 1791516 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size      678, 1791516 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size     2262, 1791516 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size     6787, 1791516 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size    22624, 1791516 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size    45248, 1791516 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size    90496, 1791516 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns17806.oracleGeneral.zst Cacheus cache size   180993, 1791516 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size      226, 1791516 req, miss ratio 0.4871, byte miss ratio 0.4871
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size      678, 1791516 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size     2262, 1791516 req, miss ratio 0.4690, byte miss ratio 0.4690
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size     6787, 1791516 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size    22624, 1791516 req, miss ratio 0.4511, byte miss ratio 0.4511
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size    45248, 1791516 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size    90496, 1791516 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns17806.oracleGeneral.zst clock2 cache size   180993, 1791516 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns17806.oracleGeneral.zst LIRS cache size      226, 1791516 req, miss ratio 0.5590, byte miss ratio 0.5590
result/tencentBlock.ns17806.oracleGeneral.zst LIRS cache size      678, 1791516 req, miss ratio 0.5104, byte miss ratio 0.5104
result/tencentBlock.ns17806.oracleGeneral.zst LIRS cache size     2262, 1791516 req, miss ratio 0.4710, byte miss ratio 0.4710
result/tencentBlock.ns17806.oracleGeneral.zst LIRS cache size     6787, 1791516 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns17806.oracleGeneral.zst LIRS cache size    22624, 1791516 req, miss ratio 0.4211, byte miss ratio 0.4211
