result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size      633, 11021127 req, miss ratio 0.8119, byte miss ratio 0.8119
result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size     1899, 11021127 req, miss ratio 0.7890, byte miss ratio 0.7890
result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size     6330, 11021127 req, miss ratio 0.7405, byte miss ratio 0.7405
result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size    18991, 11021127 req, miss ratio 0.6343, byte miss ratio 0.6343
result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size    63306, 11021127 req, miss ratio 0.2084, byte miss ratio 0.2084
result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size   126613, 11021127 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size   253226, 11021127 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns2195.oracleGeneral.zst Cacheus cache size   506452, 11021127 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size      633, 11021127 req, miss ratio 0.8242, byte miss ratio 0.8242
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size     1899, 11021127 req, miss ratio 0.8081, byte miss ratio 0.8081
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size     6330, 11021127 req, miss ratio 0.7244, byte miss ratio 0.7244
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size    18991, 11021127 req, miss ratio 0.6937, byte miss ratio 0.6937
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size    63306, 11021127 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size   126613, 11021127 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size   253226, 11021127 req, miss ratio 0.0774, byte miss ratio 0.0774
result/tencentBlock.ns2195.oracleGeneral.zst clock2 cache size   506452, 11021127 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size      633, 11021127 req, miss ratio 0.8295, byte miss ratio 0.8295
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size     1899, 11021127 req, miss ratio 0.8111, byte miss ratio 0.8111
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size     6330, 11021127 req, miss ratio 0.7262, byte miss ratio 0.7262
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size    18991, 11021127 req, miss ratio 0.7061, byte miss ratio 0.7061
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size    63306, 11021127 req, miss ratio 0.2980, byte miss ratio 0.2980
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size   126613, 11021127 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size   253226, 11021127 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns2195.oracleGeneral.zst LRU cache size   506452, 11021127 req, miss ratio 0.0582, byte miss ratio 0.0582
result/tencentBlock.ns2195.oracleGeneral.zst ARC cache size      633, 11021127 req, miss ratio 0.8088, byte miss ratio 0.8088
result/tencentBlock.ns2195.oracleGeneral.zst ARC cache size     1899, 11021127 req, miss ratio 0.7792, byte miss ratio 0.7792
result/tencentBlock.ns2195.oracleGeneral.zst ARC cache size     6330, 11021127 req, miss ratio 0.6723, byte miss ratio 0.6723
result/tencentBlock.ns2195.oracleGeneral.zst ARC cache size    18991, 11021127 req, miss ratio 0.5806, byte miss ratio 0.5806
result/tencentBlock.ns2195.oracleGeneral.zst ARC cache size    63306, 11021127 req, miss ratio 0.2192, byte miss ratio 0.2192
