result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size      191, 1542325 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size      573, 1542325 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size     1912, 1542325 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size     5738, 1542325 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size    19128, 1542325 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size    38256, 1542325 req, miss ratio 0.3759, byte miss ratio 0.3759
result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size    76512, 1542325 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns21938.oracleGeneral.zst Clock cache size   153024, 1542325 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size      191, 1542325 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size      573, 1542325 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size     1912, 1542325 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size     5738, 1542325 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size    19128, 1542325 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size    38256, 1542325 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size    76512, 1542325 req, miss ratio 0.2291, byte miss ratio 0.2291
result/tencentBlock.ns21938.oracleGeneral.zst LeCaR cache size   153024, 1542325 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size      191, 1542325 req, miss ratio 0.6041, byte miss ratio 0.6041
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size      573, 1542325 req, miss ratio 0.5280, byte miss ratio 0.5280
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size     1912, 1542325 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size     5738, 1542325 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size    19128, 1542325 req, miss ratio 0.4314, byte miss ratio 0.4314
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size    38256, 1542325 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size    76512, 1542325 req, miss ratio 0.2793, byte miss ratio 0.2793
result/tencentBlock.ns21938.oracleGeneral.zst FIFO cache size   153024, 1542325 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns21938.oracleGeneral.zst LIRS cache size      191, 1542325 req, miss ratio 0.5552, byte miss ratio 0.5552
result/tencentBlock.ns21938.oracleGeneral.zst LIRS cache size      573, 1542325 req, miss ratio 0.5164, byte miss ratio 0.5164
