result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size      142, 9156933 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size      427, 9156933 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size     1425, 9156933 req, miss ratio 0.1046, byte miss ratio 0.1046
result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size     4275, 9156933 req, miss ratio 0.0826, byte miss ratio 0.0826
result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size    14251, 9156933 req, miss ratio 0.0667, byte miss ratio 0.0667
result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size    28503, 9156933 req, miss ratio 0.0564, byte miss ratio 0.0564
result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size    57007, 9156933 req, miss ratio 0.0357, byte miss ratio 0.0357
result/tencentBlock.ns7828.oracleGeneral.zst LHD cache size   114015, 9156933 req, miss ratio 0.0165, byte miss ratio 0.0165
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size      142, 9156933 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size      427, 9156933 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size     1425, 9156933 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size     4275, 9156933 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size    14251, 9156933 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size    28503, 9156933 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size    57007, 9156933 req, miss ratio 0.0369, byte miss ratio 0.0369
result/tencentBlock.ns7828.oracleGeneral.zst LRU cache size   114015, 9156933 req, miss ratio 0.0162, byte miss ratio 0.0162
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size      142, 9156933 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size      427, 9156933 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size     1425, 9156933 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size     4275, 9156933 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size    14251, 9156933 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size    28503, 9156933 req, miss ratio 0.0542, byte miss ratio 0.0542
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size    57007, 9156933 req, miss ratio 0.0356, byte miss ratio 0.0356
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-1 cache size   114015, 9156933 req, miss ratio 0.0163, byte miss ratio 0.0163
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size      142, 9156933 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size      427, 9156933 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size     1425, 9156933 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size     4275, 9156933 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size    14251, 9156933 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size    28503, 9156933 req, miss ratio 0.0597, byte miss ratio 0.0597
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size    57007, 9156933 req, miss ratio 0.0459, byte miss ratio 0.0459
result/tencentBlock.ns7828.oracleGeneral.zst clock2 cache size   114015, 9156933 req, miss ratio 0.0163, byte miss ratio 0.0163
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size      142, 9156933 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size      427, 9156933 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size     1425, 9156933 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size     4275, 9156933 req, miss ratio 0.0772, byte miss ratio 0.0772
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size    14251, 9156933 req, miss ratio 0.0646, byte miss ratio 0.0646
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size    28503, 9156933 req, miss ratio 0.0528, byte miss ratio 0.0528
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size    57007, 9156933 req, miss ratio 0.0343, byte miss ratio 0.0343
result/tencentBlock.ns7828.oracleGeneral.zst ARC cache size   114015, 9156933 req, miss ratio 0.0163, byte miss ratio 0.0163
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size      142, 9156933 req, miss ratio 0.2091, byte miss ratio 0.2091
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size      427, 9156933 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size     1425, 9156933 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size     4275, 9156933 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size    14251, 9156933 req, miss ratio 0.0648, byte miss ratio 0.0648
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size    28503, 9156933 req, miss ratio 0.0531, byte miss ratio 0.0531
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size    57007, 9156933 req, miss ratio 0.0329, byte miss ratio 0.0329
result/tencentBlock.ns7828.oracleGeneral.zst LIRS cache size   114015, 9156933 req, miss ratio 0.0162, byte miss ratio 0.0162
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size      142, 9156933 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size      427, 9156933 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size     1425, 9156933 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size     4275, 9156933 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size    14251, 9156933 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size    28503, 9156933 req, miss ratio 0.0613, byte miss ratio 0.0613
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size    57007, 9156933 req, miss ratio 0.0418, byte miss ratio 0.0418
result/tencentBlock.ns7828.oracleGeneral.zst Clock cache size   114015, 9156933 req, miss ratio 0.0163, byte miss ratio 0.0163
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size      142, 9156933 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size      427, 9156933 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size     1425, 9156933 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size     4275, 9156933 req, miss ratio 0.0882, byte miss ratio 0.0882
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size    14251, 9156933 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size    28503, 9156933 req, miss ratio 0.0610, byte miss ratio 0.0610
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size    57007, 9156933 req, miss ratio 0.0373, byte miss ratio 0.0373
result/tencentBlock.ns7828.oracleGeneral.zst LeCaR cache size   114015, 9156933 req, miss ratio 0.0162, byte miss ratio 0.0162
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size      142, 9156933 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size      427, 9156933 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size     1425, 9156933 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size     4275, 9156933 req, miss ratio 0.0804, byte miss ratio 0.0804
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size    14251, 9156933 req, miss ratio 0.0663, byte miss ratio 0.0663
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size    28503, 9156933 req, miss ratio 0.0609, byte miss ratio 0.0609
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size    57007, 9156933 req, miss ratio 0.0368, byte miss ratio 0.0368
result/tencentBlock.ns7828.oracleGeneral.zst Cacheus cache size   114015, 9156933 req, miss ratio 0.0162, byte miss ratio 0.0162
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size      142, 9156933 req, miss ratio 0.3471, byte miss ratio 0.3471
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size      427, 9156933 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size     1425, 9156933 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size     4275, 9156933 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size    14251, 9156933 req, miss ratio 0.0766, byte miss ratio 0.0766
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size    28503, 9156933 req, miss ratio 0.0677, byte miss ratio 0.0677
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size    57007, 9156933 req, miss ratio 0.0433, byte miss ratio 0.0433
result/tencentBlock.ns7828.oracleGeneral.zst FIFO cache size   114015, 9156933 req, miss ratio 0.0194, byte miss ratio 0.0194
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size      142, 9156933 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size      427, 9156933 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size     1425, 9156933 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size     4275, 9156933 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size    14251, 9156933 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size    28503, 9156933 req, miss ratio 0.0538, byte miss ratio 0.0538
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size    57007, 9156933 req, miss ratio 0.0351, byte miss ratio 0.0351
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d-1 cache size   114015, 9156933 req, miss ratio 0.0163, byte miss ratio 0.0163
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size      142, 9156933 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size      427, 9156933 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size     1425, 9156933 req, miss ratio 0.0951, byte miss ratio 0.0951
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size     4275, 9156933 req, miss ratio 0.0754, byte miss ratio 0.0754
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size    14251, 9156933 req, miss ratio 0.0631, byte miss ratio 0.0631
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size    28503, 9156933 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size    57007, 9156933 req, miss ratio 0.0321, byte miss ratio 0.0321
result/tencentBlock.ns7828.oracleGeneral.zst LRB cache size   114015, 9156933 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size      142, 9156933 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size      427, 9156933 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1425, 9156933 req, miss ratio 0.1029, byte miss ratio 0.1029
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4275, 9156933 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size    14251, 9156933 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size    28503, 9156933 req, miss ratio 0.0553, byte miss ratio 0.0553
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size    57007, 9156933 req, miss ratio 0.0382, byte miss ratio 0.0382
result/tencentBlock.ns7828.oracleGeneral.zst S4LRU(25:25:25:25) cache size   114015, 9156933 req, miss ratio 0.0162, byte miss ratio 0.0162
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      142, 9156933 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      427, 9156933 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1425, 9156933 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4275, 9156933 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    14251, 9156933 req, miss ratio 0.0717, byte miss ratio 0.0717
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    28503, 9156933 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    57007, 9156933 req, miss ratio 0.0421, byte miss ratio 0.0421
result/tencentBlock.ns7828.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   114015, 9156933 req, miss ratio 0.0190, byte miss ratio 0.0190
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size      142, 9156933 req, miss ratio 0.2363, byte miss ratio 0.2363
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size      427, 9156933 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size     1425, 9156933 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size     4275, 9156933 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size    14251, 9156933 req, miss ratio 0.0628, byte miss ratio 0.0628
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size    28503, 9156933 req, miss ratio 0.0560, byte miss ratio 0.0560
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size    57007, 9156933 req, miss ratio 0.0381, byte miss ratio 0.0381
result/tencentBlock.ns7828.oracleGeneral.zst TwoQ cache size   114015, 9156933 req, miss ratio 0.0194, byte miss ratio 0.0194
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size      142, 9156933 req, miss ratio 0.3040, byte miss ratio 0.3040
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size      427, 9156933 req, miss ratio 0.1388, byte miss ratio 0.1388
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size     1425, 9156933 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size     4275, 9156933 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size    14251, 9156933 req, miss ratio 0.0725, byte miss ratio 0.0725
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size    28503, 9156933 req, miss ratio 0.0661, byte miss ratio 0.0661
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size    57007, 9156933 req, miss ratio 0.0412, byte miss ratio 0.0412
result/tencentBlock.ns7828.oracleGeneral.zst B-LRU cache size   114015, 9156933 req, miss ratio 0.0284, byte miss ratio 0.0284
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d cache size      142, 9156933 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d cache size      427, 9156933 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns7828.oracleGeneral.zst S3FIFO-d cache size     1425, 9156933 req, miss ratio 0.0955, byte miss ratio 0.0955
