result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size      569, 3221289 req, miss ratio 0.8591, byte miss ratio 0.8591
result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size     1707, 3221289 req, miss ratio 0.8568, byte miss ratio 0.8568
result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size     5691, 3221289 req, miss ratio 0.8518, byte miss ratio 0.8518
result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size    17074, 3221289 req, miss ratio 0.8423, byte miss ratio 0.8423
result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size    56913, 3221289 req, miss ratio 0.7682, byte miss ratio 0.7682
result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size   113826, 3221289 req, miss ratio 0.6114, byte miss ratio 0.6114
result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size   227653, 3221289 req, miss ratio 0.5001, byte miss ratio 0.5001
result/tencentBlock.ns23354.oracleGeneral.zst ARC cache size   455307, 3221289 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size      569, 3221289 req, miss ratio 0.8593, byte miss ratio 0.8593
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size     1707, 3221289 req, miss ratio 0.8566, byte miss ratio 0.8566
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size     5691, 3221289 req, miss ratio 0.8536, byte miss ratio 0.8536
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size    17074, 3221289 req, miss ratio 0.8385, byte miss ratio 0.8385
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size    56913, 3221289 req, miss ratio 0.7649, byte miss ratio 0.7649
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size   113826, 3221289 req, miss ratio 0.6120, byte miss ratio 0.6120
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size   227653, 3221289 req, miss ratio 0.6079, byte miss ratio 0.6079
result/tencentBlock.ns23354.oracleGeneral.zst Cacheus cache size   455307, 3221289 req, miss ratio 0.2205, byte miss ratio 0.2205
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size      569, 3221289 req, miss ratio 0.8690, byte miss ratio 0.8690
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size     1707, 3221289 req, miss ratio 0.8603, byte miss ratio 0.8603
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size     5691, 3221289 req, miss ratio 0.8532, byte miss ratio 0.8532
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size    17074, 3221289 req, miss ratio 0.8433, byte miss ratio 0.8433
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size    56913, 3221289 req, miss ratio 0.7845, byte miss ratio 0.7845
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size   113826, 3221289 req, miss ratio 0.6740, byte miss ratio 0.6740
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size   227653, 3221289 req, miss ratio 0.5107, byte miss ratio 0.5107
result/tencentBlock.ns23354.oracleGeneral.zst LHD cache size   455307, 3221289 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns23354.oracleGeneral.zst LRU cache size      569, 3221289 req, miss ratio 0.8747, byte miss ratio 0.8747
result/tencentBlock.ns23354.oracleGeneral.zst LRU cache size     1707, 3221289 req, miss ratio 0.8631, byte miss ratio 0.8631
result/tencentBlock.ns23354.oracleGeneral.zst LRU cache size     5691, 3221289 req, miss ratio 0.8546, byte miss ratio 0.8546
result/tencentBlock.ns23354.oracleGeneral.zst LRU cache size    17074, 3221289 req, miss ratio 0.8502, byte miss ratio 0.8502
result/tencentBlock.ns23354.oracleGeneral.zst LRU cache size    56913, 3221289 req, miss ratio 0.8302, byte miss ratio 0.8302
