result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size      295, 2042771 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size      887, 2042771 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size     2957, 2042771 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size     8872, 2042771 req, miss ratio 0.5223, byte miss ratio 0.5223
result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size    29576, 2042771 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size    59152, 2042771 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size   118304, 2042771 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns11924.oracleGeneral.zst LRU cache size   236609, 2042771 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size      295, 2042771 req, miss ratio 0.5717, byte miss ratio 0.5717
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size      887, 2042771 req, miss ratio 0.5569, byte miss ratio 0.5569
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size     2957, 2042771 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size     8872, 2042771 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size    29576, 2042771 req, miss ratio 0.4728, byte miss ratio 0.4728
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size    59152, 2042771 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size   118304, 2042771 req, miss ratio 0.2881, byte miss ratio 0.2881
result/tencentBlock.ns11924.oracleGeneral.zst clock2 cache size   236609, 2042771 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns11924.oracleGeneral.zst LHD cache size      295, 2042771 req, miss ratio 0.5672, byte miss ratio 0.5672
result/tencentBlock.ns11924.oracleGeneral.zst LHD cache size      887, 2042771 req, miss ratio 0.5563, byte miss ratio 0.5563
result/tencentBlock.ns11924.oracleGeneral.zst LHD cache size     2957, 2042771 req, miss ratio 0.5466, byte miss ratio 0.5466
