result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size      178, 2378268 req, miss ratio 0.5381, byte miss ratio 0.5381
result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size      535, 2378268 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size     1786, 2378268 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size     5358, 2378268 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size    17860, 2378268 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size    35720, 2378268 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size    71441, 2378268 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns17018.oracleGeneral.zst LRU cache size   142883, 2378268 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size      178, 2378268 req, miss ratio 0.5597, byte miss ratio 0.5597
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size      535, 2378268 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size     1786, 2378268 req, miss ratio 0.2894, byte miss ratio 0.2894
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size     5358, 2378268 req, miss ratio 0.2634, byte miss ratio 0.2634
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size    17860, 2378268 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size    35720, 2378268 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size    71441, 2378268 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns17018.oracleGeneral.zst FIFO cache size   142883, 2378268 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size      178, 2378268 req, miss ratio 0.5237, byte miss ratio 0.5237
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size      535, 2378268 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size     1786, 2378268 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size     5358, 2378268 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size    17860, 2378268 req, miss ratio 0.2374, byte miss ratio 0.2374
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size    35720, 2378268 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size    71441, 2378268 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns17018.oracleGeneral.zst clock2 cache size   142883, 2378268 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size      178, 2378268 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size      535, 2378268 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size     1786, 2378268 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size     5358, 2378268 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size    17860, 2378268 req, miss ratio 0.2274, byte miss ratio 0.2274
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size    35720, 2378268 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size    71441, 2378268 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns17018.oracleGeneral.zst S3FIFO-1 cache size   142883, 2378268 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size      178, 2378268 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size      535, 2378268 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size     1786, 2378268 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size     5358, 2378268 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size    17860, 2378268 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size    35720, 2378268 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size    71441, 2378268 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns17018.oracleGeneral.zst LHD cache size   142883, 2378268 req, miss ratio 0.0793, byte miss ratio 0.0793
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size      178, 2378268 req, miss ratio 0.3844, byte miss ratio 0.3844
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size      535, 2378268 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size     1786, 2378268 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size     5358, 2378268 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size    17860, 2378268 req, miss ratio 0.2267, byte miss ratio 0.2267
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size    35720, 2378268 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size    71441, 2378268 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns17018.oracleGeneral.zst LIRS cache size   142883, 2378268 req, miss ratio 0.0777, byte miss ratio 0.0777
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size      178, 2378268 req, miss ratio 0.4025, byte miss ratio 0.4025
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size      535, 2378268 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size     1786, 2378268 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size     5358, 2378268 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size    17860, 2378268 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size    35720, 2378268 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size    71441, 2378268 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns17018.oracleGeneral.zst Cacheus cache size   142883, 2378268 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size      178, 2378268 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size      535, 2378268 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size     1786, 2378268 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size     5358, 2378268 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size    17860, 2378268 req, miss ratio 0.2396, byte miss ratio 0.2396
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size    35720, 2378268 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size    71441, 2378268 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns17018.oracleGeneral.zst Clock cache size   142883, 2378268 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns17018.oracleGeneral.zst ARC cache size      178, 2378268 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns17018.oracleGeneral.zst ARC cache size      535, 2378268 req, miss ratio 0.2894, byte miss ratio 0.2894
result/tencentBlock.ns17018.oracleGeneral.zst ARC cache size     1786, 2378268 req, miss ratio 0.2648, byte miss ratio 0.2648
result/tencentBlock.ns17018.oracleGeneral.zst ARC cache size     5358, 2378268 req, miss ratio 0.2473, byte miss ratio 0.2473
