result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size      344, 2478884 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size     1034, 2478884 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size     3448, 2478884 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size    10345, 2478884 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size    34485, 2478884 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size    68971, 2478884 req, miss ratio 0.3270, byte miss ratio 0.3270
result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size   137942, 2478884 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns18883.oracleGeneral.zst Clock cache size   275884, 2478884 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size      344, 2478884 req, miss ratio 0.5036, byte miss ratio 0.5036
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size     1034, 2478884 req, miss ratio 0.4724, byte miss ratio 0.4724
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size     3448, 2478884 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size    10345, 2478884 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size    34485, 2478884 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size    68971, 2478884 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size   137942, 2478884 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns18883.oracleGeneral.zst LeCaR cache size   275884, 2478884 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size      344, 2478884 req, miss ratio 0.5407, byte miss ratio 0.5407
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size     1034, 2478884 req, miss ratio 0.5007, byte miss ratio 0.5007
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size     3448, 2478884 req, miss ratio 0.4678, byte miss ratio 0.4678
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size    10345, 2478884 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size    34485, 2478884 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size    68971, 2478884 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size   137942, 2478884 req, miss ratio 0.1689, byte miss ratio 0.1689
result/tencentBlock.ns18883.oracleGeneral.zst LIRS cache size   275884, 2478884 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size      344, 2478884 req, miss ratio 0.5919, byte miss ratio 0.5919
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size     1034, 2478884 req, miss ratio 0.5109, byte miss ratio 0.5109
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size     3448, 2478884 req, miss ratio 0.4717, byte miss ratio 0.4717
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size    10345, 2478884 req, miss ratio 0.4452, byte miss ratio 0.4452
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size    34485, 2478884 req, miss ratio 0.3736, byte miss ratio 0.3736
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size    68971, 2478884 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size   137942, 2478884 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns18883.oracleGeneral.zst FIFO cache size   275884, 2478884 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size      344, 2478884 req, miss ratio 0.4851, byte miss ratio 0.4851
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size     1034, 2478884 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size     3448, 2478884 req, miss ratio 0.4560, byte miss ratio 0.4560
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size    10345, 2478884 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size    34485, 2478884 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size    68971, 2478884 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size   137942, 2478884 req, miss ratio 0.1691, byte miss ratio 0.1691
result/tencentBlock.ns18883.oracleGeneral.zst ARC cache size   275884, 2478884 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size      344, 2478884 req, miss ratio 0.5133, byte miss ratio 0.5133
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size     1034, 2478884 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size     3448, 2478884 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size    10345, 2478884 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size    34485, 2478884 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size    68971, 2478884 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size   137942, 2478884 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns18883.oracleGeneral.zst LRU cache size   275884, 2478884 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size      344, 2478884 req, miss ratio 0.4839, byte miss ratio 0.4839
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size     1034, 2478884 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size     3448, 2478884 req, miss ratio 0.4630, byte miss ratio 0.4630
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size    10345, 2478884 req, miss ratio 0.4574, byte miss ratio 0.4574
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size    34485, 2478884 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size    68971, 2478884 req, miss ratio 0.2951, byte miss ratio 0.2951
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size   137942, 2478884 req, miss ratio 0.1679, byte miss ratio 0.1679
result/tencentBlock.ns18883.oracleGeneral.zst S3FIFO-1 cache size   275884, 2478884 req, miss ratio 0.1398, byte miss ratio 0.1398
result/tencentBlock.ns18883.oracleGeneral.zst clock2 cache size      344, 2478884 req, miss ratio 0.5065, byte miss ratio 0.5065
result/tencentBlock.ns18883.oracleGeneral.zst clock2 cache size     1034, 2478884 req, miss ratio 0.4740, byte miss ratio 0.4740
result/tencentBlock.ns18883.oracleGeneral.zst clock2 cache size     3448, 2478884 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns18883.oracleGeneral.zst clock2 cache size    10345, 2478884 req, miss ratio 0.4422, byte miss ratio 0.4422
result/tencentBlock.ns18883.oracleGeneral.zst clock2 cache size    34485, 2478884 req, miss ratio 0.4072, byte miss ratio 0.4072
result/tencentBlock.ns18883.oracleGeneral.zst clock2 cache size    68971, 2478884 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns18883.oracleGeneral.zst clock2 cache size   137942, 2478884 req, miss ratio 0.1897, byte miss ratio 0.1897
