result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size      849, 11114116 req, miss ratio 0.8775, byte miss ratio 0.8775
result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size     2548, 11114116 req, miss ratio 0.8559, byte miss ratio 0.8559
result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size     8494, 11114116 req, miss ratio 0.7798, byte miss ratio 0.7798
result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size    25482, 11114116 req, miss ratio 0.5748, byte miss ratio 0.5748
result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size    84941, 11114116 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size   169883, 11114116 req, miss ratio 0.1428, byte miss ratio 0.1428
result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size   339767, 11114116 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns11673.oracleGeneral.zst Clock cache size   679535, 11114116 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size      849, 11114116 req, miss ratio 0.8644, byte miss ratio 0.8644
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size     2548, 11114116 req, miss ratio 0.8334, byte miss ratio 0.8334
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size     8494, 11114116 req, miss ratio 0.6773, byte miss ratio 0.6773
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size    25482, 11114116 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size    84941, 11114116 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size   169883, 11114116 req, miss ratio 0.1422, byte miss ratio 0.1422
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size   339767, 11114116 req, miss ratio 0.0954, byte miss ratio 0.0954
result/tencentBlock.ns11673.oracleGeneral.zst Cacheus cache size   679535, 11114116 req, miss ratio 0.0779, byte miss ratio 0.0779
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size      849, 11114116 req, miss ratio 0.8615, byte miss ratio 0.8615
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size     2548, 11114116 req, miss ratio 0.8076, byte miss ratio 0.8076
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size     8494, 11114116 req, miss ratio 0.6727, byte miss ratio 0.6727
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size    25482, 11114116 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size    84941, 11114116 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size   169883, 11114116 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size   339767, 11114116 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns11673.oracleGeneral.zst LIRS cache size   679535, 11114116 req, miss ratio 0.0808, byte miss ratio 0.0808
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size      849, 11114116 req, miss ratio 0.8740, byte miss ratio 0.8740
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size     2548, 11114116 req, miss ratio 0.8435, byte miss ratio 0.8435
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size     8494, 11114116 req, miss ratio 0.7475, byte miss ratio 0.7475
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size    25482, 11114116 req, miss ratio 0.5361, byte miss ratio 0.5361
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size    84941, 11114116 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size   169883, 11114116 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size   339767, 11114116 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns11673.oracleGeneral.zst LHD cache size   679535, 11114116 req, miss ratio 0.0779, byte miss ratio 0.0779
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size      849, 11114116 req, miss ratio 0.8752, byte miss ratio 0.8752
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size     2548, 11114116 req, miss ratio 0.8547, byte miss ratio 0.8547
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size     8494, 11114116 req, miss ratio 0.7777, byte miss ratio 0.7777
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size    25482, 11114116 req, miss ratio 0.5621, byte miss ratio 0.5621
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size    84941, 11114116 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size   169883, 11114116 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size   339767, 11114116 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns11673.oracleGeneral.zst clock2 cache size   679535, 11114116 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size      849, 11114116 req, miss ratio 0.8748, byte miss ratio 0.8748
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size     2548, 11114116 req, miss ratio 0.8536, byte miss ratio 0.8536
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size     8494, 11114116 req, miss ratio 0.7740, byte miss ratio 0.7740
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size    25482, 11114116 req, miss ratio 0.5608, byte miss ratio 0.5608
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size    84941, 11114116 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size   169883, 11114116 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size   339767, 11114116 req, miss ratio 0.0951, byte miss ratio 0.0951
result/tencentBlock.ns11673.oracleGeneral.zst LeCaR cache size   679535, 11114116 req, miss ratio 0.0780, byte miss ratio 0.0780
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size      849, 11114116 req, miss ratio 0.8794, byte miss ratio 0.8794
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size     2548, 11114116 req, miss ratio 0.8573, byte miss ratio 0.8573
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size     8494, 11114116 req, miss ratio 0.7825, byte miss ratio 0.7825
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size    25482, 11114116 req, miss ratio 0.5867, byte miss ratio 0.5867
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size    84941, 11114116 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size   169883, 11114116 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size   339767, 11114116 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns11673.oracleGeneral.zst LRU cache size   679535, 11114116 req, miss ratio 0.0780, byte miss ratio 0.0780
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size      849, 11114116 req, miss ratio 0.8602, byte miss ratio 0.8602
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size     2548, 11114116 req, miss ratio 0.8118, byte miss ratio 0.8118
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size     8494, 11114116 req, miss ratio 0.6999, byte miss ratio 0.6999
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size    25482, 11114116 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size    84941, 11114116 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size   169883, 11114116 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size   339767, 11114116 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns11673.oracleGeneral.zst ARC cache size   679535, 11114116 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size      849, 11114116 req, miss ratio 0.8596, byte miss ratio 0.8596
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size     2548, 11114116 req, miss ratio 0.8078, byte miss ratio 0.8078
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size     8494, 11114116 req, miss ratio 0.6863, byte miss ratio 0.6863
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size    25482, 11114116 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size    84941, 11114116 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size   169883, 11114116 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size   339767, 11114116 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-1 cache size   679535, 11114116 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size      849, 11114116 req, miss ratio 0.8829, byte miss ratio 0.8829
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size     2548, 11114116 req, miss ratio 0.8605, byte miss ratio 0.8605
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size     8494, 11114116 req, miss ratio 0.7889, byte miss ratio 0.7889
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size    25482, 11114116 req, miss ratio 0.6127, byte miss ratio 0.6127
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size    84941, 11114116 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size   169883, 11114116 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size   339767, 11114116 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns11673.oracleGeneral.zst FIFO cache size   679535, 11114116 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size      849, 11114116 req, miss ratio 0.8596, byte miss ratio 0.8596
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size     2548, 11114116 req, miss ratio 0.8096, byte miss ratio 0.8096
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size     8494, 11114116 req, miss ratio 0.6844, byte miss ratio 0.6844
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size    25482, 11114116 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size    84941, 11114116 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size   169883, 11114116 req, miss ratio 0.1415, byte miss ratio 0.1415
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size   339767, 11114116 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns11673.oracleGeneral.zst S3FIFO-d-1 cache size   679535, 11114116 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size      849, 11114116 req, miss ratio 0.8810, byte miss ratio 0.8810
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size     2548, 11114116 req, miss ratio 0.8081, byte miss ratio 0.8081
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size     8494, 11114116 req, miss ratio 0.6828, byte miss ratio 0.6828
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size    25482, 11114116 req, miss ratio 0.4786, byte miss ratio 0.4786
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size    84941, 11114116 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size   169883, 11114116 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size   339767, 11114116 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns11673.oracleGeneral.zst LRB cache size   679535, 11114116 req, miss ratio 0.0798, byte miss ratio 0.0798
