result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size      658, 5594574 req, miss ratio 0.6811, byte miss ratio 0.6811
result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size     1976, 5594574 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size     6589, 5594574 req, miss ratio 0.4521, byte miss ratio 0.4521
result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size    19768, 5594574 req, miss ratio 0.3989, byte miss ratio 0.3989
result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size    65894, 5594574 req, miss ratio 0.3535, byte miss ratio 0.3535
result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size   131789, 5594574 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size   263578, 5594574 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns14602.oracleGeneral.zst LHD cache size   527156, 5594574 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size      658, 5594574 req, miss ratio 0.6882, byte miss ratio 0.6882
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size     1976, 5594574 req, miss ratio 0.5298, byte miss ratio 0.5298
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size     6589, 5594574 req, miss ratio 0.4553, byte miss ratio 0.4553
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size    19768, 5594574 req, miss ratio 0.4101, byte miss ratio 0.4101
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size    65894, 5594574 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size   131789, 5594574 req, miss ratio 0.3359, byte miss ratio 0.3359
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size   263578, 5594574 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns14602.oracleGeneral.zst clock2 cache size   527156, 5594574 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns14602.oracleGeneral.zst LIRS cache size      658, 5594574 req, miss ratio 0.6457, byte miss ratio 0.6457
result/tencentBlock.ns14602.oracleGeneral.zst LIRS cache size     1976, 5594574 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns14602.oracleGeneral.zst LIRS cache size     6589, 5594574 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns14602.oracleGeneral.zst LIRS cache size    19768, 5594574 req, miss ratio 0.4115, byte miss ratio 0.4115
result/tencentBlock.ns14602.oracleGeneral.zst LIRS cache size    65894, 5594574 req, miss ratio 0.3607, byte miss ratio 0.3607
result/tencentBlock.ns14602.oracleGeneral.zst LIRS cache size   131789, 5594574 req, miss ratio 0.2947, byte miss ratio 0.2947
