result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size      195, 2239472 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size      586, 2239472 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size     1955, 2239472 req, miss ratio 0.2552, byte miss ratio 0.2552
result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size     5865, 2239472 req, miss ratio 0.2229, byte miss ratio 0.2229
result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size    19550, 2239472 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size    39100, 2239472 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size    78201, 2239472 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns21387.oracleGeneral.zst LIRS cache size   156403, 2239472 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size      195, 2239472 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size      586, 2239472 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size     1955, 2239472 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size     5865, 2239472 req, miss ratio 0.2230, byte miss ratio 0.2230
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size    19550, 2239472 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size    39100, 2239472 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size    78201, 2239472 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns21387.oracleGeneral.zst LHD cache size   156403, 2239472 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size      195, 2239472 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size      586, 2239472 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size     1955, 2239472 req, miss ratio 0.2798, byte miss ratio 0.2798
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size     5865, 2239472 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size    19550, 2239472 req, miss ratio 0.1708, byte miss ratio 0.1708
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size    39100, 2239472 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size    78201, 2239472 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns21387.oracleGeneral.zst LeCaR cache size   156403, 2239472 req, miss ratio 0.0874, byte miss ratio 0.0874
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size      195, 2239472 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size      586, 2239472 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size     1955, 2239472 req, miss ratio 0.2499, byte miss ratio 0.2499
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size     5865, 2239472 req, miss ratio 0.2219, byte miss ratio 0.2219
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size    19550, 2239472 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size    39100, 2239472 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size    78201, 2239472 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns21387.oracleGeneral.zst ARC cache size   156403, 2239472 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns21387.oracleGeneral.zst FIFO cache size      195, 2239472 req, miss ratio 0.5979, byte miss ratio 0.5979
result/tencentBlock.ns21387.oracleGeneral.zst FIFO cache size      586, 2239472 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns21387.oracleGeneral.zst FIFO cache size     1955, 2239472 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns21387.oracleGeneral.zst FIFO cache size     5865, 2239472 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns21387.oracleGeneral.zst FIFO cache size    19550, 2239472 req, miss ratio 0.1897, byte miss ratio 0.1897
