result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size      443, 2996326 req, miss ratio 0.7243, byte miss ratio 0.7243
result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size     1329, 2996326 req, miss ratio 0.5859, byte miss ratio 0.5859
result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size     4432, 2996326 req, miss ratio 0.5405, byte miss ratio 0.5405
result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size    13297, 2996326 req, miss ratio 0.5012, byte miss ratio 0.5012
result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size    44324, 2996326 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size    88648, 2996326 req, miss ratio 0.3817, byte miss ratio 0.3817
result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size   177297, 2996326 req, miss ratio 0.2807, byte miss ratio 0.2807
result/tencentBlock.ns20132.oracleGeneral.zst ARC cache size   354595, 2996326 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size      443, 2996326 req, miss ratio 0.7499, byte miss ratio 0.7499
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size     1329, 2996326 req, miss ratio 0.6713, byte miss ratio 0.6713
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size     4432, 2996326 req, miss ratio 0.5731, byte miss ratio 0.5731
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size    13297, 2996326 req, miss ratio 0.5147, byte miss ratio 0.5147
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size    44324, 2996326 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size    88648, 2996326 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size   177297, 2996326 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns20132.oracleGeneral.zst LRU cache size   354595, 2996326 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size      443, 2996326 req, miss ratio 0.7469, byte miss ratio 0.7469
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size     1329, 2996326 req, miss ratio 0.6434, byte miss ratio 0.6434
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size     4432, 2996326 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size    13297, 2996326 req, miss ratio 0.5062, byte miss ratio 0.5062
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size    44324, 2996326 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size    88648, 2996326 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size   177297, 2996326 req, miss ratio 0.2638, byte miss ratio 0.2638
result/tencentBlock.ns20132.oracleGeneral.zst LHD cache size   354595, 2996326 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns20132.oracleGeneral.zst Clock cache size      443, 2996326 req, miss ratio 0.7466, byte miss ratio 0.7466
