result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size      275, 2374240 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size      825, 2374240 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size     2750, 2374240 req, miss ratio 0.3730, byte miss ratio 0.3730
result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size     8252, 2374240 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size    27508, 2374240 req, miss ratio 0.2952, byte miss ratio 0.2952
result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size    55017, 2374240 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size   110035, 2374240 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns4370.oracleGeneral.zst Cacheus cache size   220071, 2374240 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size      275, 2374240 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size      825, 2374240 req, miss ratio 0.4302, byte miss ratio 0.4302
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size     2750, 2374240 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size     8252, 2374240 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size    27508, 2374240 req, miss ratio 0.2838, byte miss ratio 0.2838
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size    55017, 2374240 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size   110035, 2374240 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns4370.oracleGeneral.zst LHD cache size   220071, 2374240 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size      275, 2374240 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size      825, 2374240 req, miss ratio 0.4309, byte miss ratio 0.4309
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size     2750, 2374240 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size     8252, 2374240 req, miss ratio 0.3483, byte miss ratio 0.3483
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size    27508, 2374240 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size    55017, 2374240 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size   110035, 2374240 req, miss ratio 0.1486, byte miss ratio 0.1486
result/tencentBlock.ns4370.oracleGeneral.zst Clock cache size   220071, 2374240 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size      275, 2374240 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size      825, 2374240 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size     2750, 2374240 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size     8252, 2374240 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size    27508, 2374240 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size    55017, 2374240 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size   110035, 2374240 req, miss ratio 0.1368, byte miss ratio 0.1368
result/tencentBlock.ns4370.oracleGeneral.zst ARC cache size   220071, 2374240 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size      275, 2374240 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size      825, 2374240 req, miss ratio 0.4402, byte miss ratio 0.4402
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size     2750, 2374240 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size     8252, 2374240 req, miss ratio 0.3377, byte miss ratio 0.3377
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size    27508, 2374240 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size    55017, 2374240 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size   110035, 2374240 req, miss ratio 0.1361, byte miss ratio 0.1361
result/tencentBlock.ns4370.oracleGeneral.zst LIRS cache size   220071, 2374240 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size      275, 2374240 req, miss ratio 0.6079, byte miss ratio 0.6079
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size      825, 2374240 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size     2750, 2374240 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size     8252, 2374240 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size    27508, 2374240 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size    55017, 2374240 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size   110035, 2374240 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns4370.oracleGeneral.zst FIFO cache size   220071, 2374240 req, miss ratio 0.1299, byte miss ratio 0.1299
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size      275, 2374240 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size      825, 2374240 req, miss ratio 0.4310, byte miss ratio 0.4310
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size     2750, 2374240 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size     8252, 2374240 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size    27508, 2374240 req, miss ratio 0.2976, byte miss ratio 0.2976
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size    55017, 2374240 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size   110035, 2374240 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns4370.oracleGeneral.zst clock2 cache size   220071, 2374240 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size      275, 2374240 req, miss ratio 0.4801, byte miss ratio 0.4801
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size      825, 2374240 req, miss ratio 0.4305, byte miss ratio 0.4305
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size     2750, 2374240 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size     8252, 2374240 req, miss ratio 0.3428, byte miss ratio 0.3428
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size    27508, 2374240 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size    55017, 2374240 req, miss ratio 0.2437, byte miss ratio 0.2437
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size   110035, 2374240 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns4370.oracleGeneral.zst LeCaR cache size   220071, 2374240 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size      275, 2374240 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size      825, 2374240 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size     2750, 2374240 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size     8252, 2374240 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size    27508, 2374240 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size    55017, 2374240 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size   110035, 2374240 req, miss ratio 0.1386, byte miss ratio 0.1386
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-1 cache size   220071, 2374240 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size      275, 2374240 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size      825, 2374240 req, miss ratio 0.4313, byte miss ratio 0.4313
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size     2750, 2374240 req, miss ratio 0.3931, byte miss ratio 0.3931
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size     8252, 2374240 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size    27508, 2374240 req, miss ratio 0.2931, byte miss ratio 0.2931
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size    55017, 2374240 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size   110035, 2374240 req, miss ratio 0.1368, byte miss ratio 0.1368
result/tencentBlock.ns4370.oracleGeneral.zst LRU cache size   220071, 2374240 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size      275, 2374240 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size      825, 2374240 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size     2750, 2374240 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size     8252, 2374240 req, miss ratio 0.3368, byte miss ratio 0.3368
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size    27508, 2374240 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size    55017, 2374240 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size   110035, 2374240 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d-1 cache size   220071, 2374240 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size      275, 2374240 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size      825, 2374240 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size     2750, 2374240 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size     8252, 2374240 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size    27508, 2374240 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size    55017, 2374240 req, miss ratio 0.2062, byte miss ratio 0.2062
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size   110035, 2374240 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns4370.oracleGeneral.zst LRB cache size   220071, 2374240 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size      275, 2374240 req, miss ratio 0.4792, byte miss ratio 0.4792
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size      825, 2374240 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2750, 2374240 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size     8252, 2374240 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size    27508, 2374240 req, miss ratio 0.3106, byte miss ratio 0.3106
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size    55017, 2374240 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size   110035, 2374240 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns4370.oracleGeneral.zst S4LRU(25:25:25:25) cache size   220071, 2374240 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size      275, 2374240 req, miss ratio 0.4577, byte miss ratio 0.4577
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size      825, 2374240 req, miss ratio 0.4085, byte miss ratio 0.4085
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size     2750, 2374240 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size     8252, 2374240 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size    27508, 2374240 req, miss ratio 0.2733, byte miss ratio 0.2733
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size    55017, 2374240 req, miss ratio 0.2173, byte miss ratio 0.2173
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size   110035, 2374240 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns4370.oracleGeneral.zst TwoQ cache size   220071, 2374240 req, miss ratio 0.1299, byte miss ratio 0.1299
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size      275, 2374240 req, miss ratio 0.5352, byte miss ratio 0.5352
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size      825, 2374240 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size     2750, 2374240 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size     8252, 2374240 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size    27508, 2374240 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size    55017, 2374240 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size   110035, 2374240 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns4370.oracleGeneral.zst B-LRU cache size   220071, 2374240 req, miss ratio 0.2012, byte miss ratio 0.2012
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      275, 2374240 req, miss ratio 0.5454, byte miss ratio 0.5454
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      825, 2374240 req, miss ratio 0.4443, byte miss ratio 0.4443
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2750, 2374240 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     8252, 2374240 req, miss ratio 0.3502, byte miss ratio 0.3502
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    27508, 2374240 req, miss ratio 0.3130, byte miss ratio 0.3130
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    55017, 2374240 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   110035, 2374240 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns4370.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   220071, 2374240 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size      275, 2374240 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size      825, 2374240 req, miss ratio 0.4188, byte miss ratio 0.4188
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size     2750, 2374240 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size     8252, 2374240 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size    27508, 2374240 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size    55017, 2374240 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size   110035, 2374240 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO cache size   220071, 2374240 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size      275, 2374240 req, miss ratio 0.4523, byte miss ratio 0.4523
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size      825, 2374240 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size     2750, 2374240 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size     8252, 2374240 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size    27508, 2374240 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size    55017, 2374240 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size   110035, 2374240 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns4370.oracleGeneral.zst S3FIFO-d cache size   220071, 2374240 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      275, 2374240 req, miss ratio 0.5632, byte miss ratio 0.5632
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      825, 2374240 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2750, 2374240 req, miss ratio 0.3995, byte miss ratio 0.3995
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     8252, 2374240 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    27508, 2374240 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    55017, 2374240 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   110035, 2374240 req, miss ratio 0.1360, byte miss ratio 0.1360
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   220071, 2374240 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      275, 2374240 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      825, 2374240 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     2750, 2374240 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     8252, 2374240 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    27508, 2374240 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    55017, 2374240 req, miss ratio 0.2020, byte miss ratio 0.2020
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   110035, 2374240 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns4370.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   220071, 2374240 req, miss ratio 0.1248, byte miss ratio 0.1248
