result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size      572, 1845066 req, miss ratio 0.4952, byte miss ratio 0.4952
result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size     1717, 1845066 req, miss ratio 0.4921, byte miss ratio 0.4921
result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size     5725, 1845066 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size    17176, 1845066 req, miss ratio 0.4796, byte miss ratio 0.4796
result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size    57253, 1845066 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size   114506, 1845066 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size   229013, 1845066 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns9485.oracleGeneral.zst Clock cache size   458027, 1845066 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size      572, 1845066 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size     1717, 1845066 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size     5725, 1845066 req, miss ratio 0.4895, byte miss ratio 0.4895
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size    17176, 1845066 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size    57253, 1845066 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size   114506, 1845066 req, miss ratio 0.3410, byte miss ratio 0.3410
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size   229013, 1845066 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns9485.oracleGeneral.zst ARC cache size   458027, 1845066 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size      572, 1845066 req, miss ratio 0.4955, byte miss ratio 0.4955
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size     1717, 1845066 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size     5725, 1845066 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size    17176, 1845066 req, miss ratio 0.4542, byte miss ratio 0.4542
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size    57253, 1845066 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size   114506, 1845066 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size   229013, 1845066 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns9485.oracleGeneral.zst LHD cache size   458027, 1845066 req, miss ratio 0.3111, byte miss ratio 0.3111
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size      572, 1845066 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size     1717, 1845066 req, miss ratio 0.4918, byte miss ratio 0.4918
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size     5725, 1845066 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size    17176, 1845066 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size    57253, 1845066 req, miss ratio 0.4180, byte miss ratio 0.4180
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size   114506, 1845066 req, miss ratio 0.3579, byte miss ratio 0.3579
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size   229013, 1845066 req, miss ratio 0.3188, byte miss ratio 0.3188
result/tencentBlock.ns9485.oracleGeneral.zst clock2 cache size   458027, 1845066 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size      572, 1845066 req, miss ratio 0.4939, byte miss ratio 0.4939
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size     1717, 1845066 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size     5725, 1845066 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size    17176, 1845066 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size    57253, 1845066 req, miss ratio 0.3933, byte miss ratio 0.3933
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size   114506, 1845066 req, miss ratio 0.3548, byte miss ratio 0.3548
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size   229013, 1845066 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns9485.oracleGeneral.zst Cacheus cache size   458027, 1845066 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size      572, 1845066 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size     1717, 1845066 req, miss ratio 0.4921, byte miss ratio 0.4921
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size     5725, 1845066 req, miss ratio 0.4888, byte miss ratio 0.4888
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size    17176, 1845066 req, miss ratio 0.4515, byte miss ratio 0.4515
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size    57253, 1845066 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size   114506, 1845066 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size   229013, 1845066 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns9485.oracleGeneral.zst LeCaR cache size   458027, 1845066 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size      572, 1845066 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size     1717, 1845066 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size     5725, 1845066 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size    17176, 1845066 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size    57253, 1845066 req, miss ratio 0.3838, byte miss ratio 0.3838
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size   114506, 1845066 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size   229013, 1845066 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-1 cache size   458027, 1845066 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size      572, 1845066 req, miss ratio 0.6221, byte miss ratio 0.6221
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size     1717, 1845066 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size     5725, 1845066 req, miss ratio 0.4899, byte miss ratio 0.4899
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size    17176, 1845066 req, miss ratio 0.4631, byte miss ratio 0.4631
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size    57253, 1845066 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size   114506, 1845066 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size   229013, 1845066 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns9485.oracleGeneral.zst LIRS cache size   458027, 1845066 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size      572, 1845066 req, miss ratio 0.5165, byte miss ratio 0.5165
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size     1717, 1845066 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size     5725, 1845066 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size    17176, 1845066 req, miss ratio 0.4612, byte miss ratio 0.4612
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size    57253, 1845066 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size   114506, 1845066 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size   229013, 1845066 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns9485.oracleGeneral.zst FIFO cache size   458027, 1845066 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size      572, 1845066 req, miss ratio 0.4950, byte miss ratio 0.4950
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size     1717, 1845066 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size     5725, 1845066 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size    17176, 1845066 req, miss ratio 0.4520, byte miss ratio 0.4520
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size    57253, 1845066 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size   114506, 1845066 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size   229013, 1845066 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns9485.oracleGeneral.zst LRU cache size   458027, 1845066 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size      572, 1845066 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size     1717, 1845066 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size     5725, 1845066 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size    17176, 1845066 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size    57253, 1845066 req, miss ratio 0.3847, byte miss ratio 0.3847
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size   114506, 1845066 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size   229013, 1845066 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns9485.oracleGeneral.zst S3FIFO-d-1 cache size   458027, 1845066 req, miss ratio 0.3113, byte miss ratio 0.3113
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size      572, 1845066 req, miss ratio 0.5175, byte miss ratio 0.5175
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size     1717, 1845066 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size     5725, 1845066 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size    17176, 1845066 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size    57253, 1845066 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size   114506, 1845066 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size   229013, 1845066 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns9485.oracleGeneral.zst LRB cache size   458027, 1845066 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns9485.oracleGeneral.zst S4LRU(25:25:25:25) cache size      572, 1845066 req, miss ratio 0.4947, byte miss ratio 0.4947
