result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size      155, 1275413 req, miss ratio 0.3580, byte miss ratio 0.3580
result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size      466, 1275413 req, miss ratio 0.3116, byte miss ratio 0.3116
result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size     1555, 1275413 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size     4667, 1275413 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size    15559, 1275413 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size    31118, 1275413 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size    62236, 1275413 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns23420.oracleGeneral.zst Clock cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size      155, 1275413 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size      466, 1275413 req, miss ratio 0.3125, byte miss ratio 0.3125
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size     1555, 1275413 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size     4667, 1275413 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size    15559, 1275413 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size    31118, 1275413 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size    62236, 1275413 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns23420.oracleGeneral.zst LRU cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size      155, 1275413 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size      466, 1275413 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size     1555, 1275413 req, miss ratio 0.3085, byte miss ratio 0.3085
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size     4667, 1275413 req, miss ratio 0.3054, byte miss ratio 0.3054
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size    15559, 1275413 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size    31118, 1275413 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size    62236, 1275413 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns23420.oracleGeneral.zst LHD cache size   124472, 1275413 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size      155, 1275413 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size      466, 1275413 req, miss ratio 0.3370, byte miss ratio 0.3370
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size     1555, 1275413 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size     4667, 1275413 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size    15559, 1275413 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size    31118, 1275413 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size    62236, 1275413 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns23420.oracleGeneral.zst LIRS cache size   124472, 1275413 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size      155, 1275413 req, miss ratio 0.3156, byte miss ratio 0.3156
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size      466, 1275413 req, miss ratio 0.3094, byte miss ratio 0.3094
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size     1555, 1275413 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size     4667, 1275413 req, miss ratio 0.3058, byte miss ratio 0.3058
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size    15559, 1275413 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size    31118, 1275413 req, miss ratio 0.2012, byte miss ratio 0.2012
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size    62236, 1275413 req, miss ratio 0.1403, byte miss ratio 0.1403
result/tencentBlock.ns23420.oracleGeneral.zst ARC cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size      155, 1275413 req, miss ratio 0.3541, byte miss ratio 0.3541
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size      466, 1275413 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size     1555, 1275413 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size     4667, 1275413 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size    15559, 1275413 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size    31118, 1275413 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size    62236, 1275413 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns23420.oracleGeneral.zst clock2 cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size      155, 1275413 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size      466, 1275413 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size     1555, 1275413 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size     4667, 1275413 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size    15559, 1275413 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size    31118, 1275413 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size    62236, 1275413 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns23420.oracleGeneral.zst Cacheus cache size   124472, 1275413 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size      155, 1275413 req, miss ratio 0.3285, byte miss ratio 0.3285
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size      466, 1275413 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size     1555, 1275413 req, miss ratio 0.3074, byte miss ratio 0.3074
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size     4667, 1275413 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size    15559, 1275413 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size    31118, 1275413 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size    62236, 1275413 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns23420.oracleGeneral.zst S3FIFO-1 cache size   124472, 1275413 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns23420.oracleGeneral.zst FIFO cache size      155, 1275413 req, miss ratio 0.4524, byte miss ratio 0.4524
result/tencentBlock.ns23420.oracleGeneral.zst FIFO cache size      466, 1275413 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns23420.oracleGeneral.zst FIFO cache size     1555, 1275413 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns23420.oracleGeneral.zst FIFO cache size     4667, 1275413 req, miss ratio 0.3114, byte miss ratio 0.3114
result/tencentBlock.ns23420.oracleGeneral.zst FIFO cache size    15559, 1275413 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns23420.oracleGeneral.zst FIFO cache size    31118, 1275413 req, miss ratio 0.2277, byte miss ratio 0.2277
