result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size      363, 4825125 req, miss ratio 0.7293, byte miss ratio 0.7293
result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size     1090, 4825125 req, miss ratio 0.6539, byte miss ratio 0.6539
result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size     3635, 4825125 req, miss ratio 0.5671, byte miss ratio 0.5671
result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size    10906, 4825125 req, miss ratio 0.4466, byte miss ratio 0.4466
result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size    36356, 4825125 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size    72713, 4825125 req, miss ratio 0.1665, byte miss ratio 0.1665
result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size   145426, 4825125 req, miss ratio 0.0888, byte miss ratio 0.0888
result/tencentBlock.ns23202.oracleGeneral.zst LRU cache size   290852, 4825125 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size      363, 4825125 req, miss ratio 0.7133, byte miss ratio 0.7133
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size     1090, 4825125 req, miss ratio 0.6340, byte miss ratio 0.6340
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size     3635, 4825125 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size    10906, 4825125 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size    36356, 4825125 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size    72713, 4825125 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size   145426, 4825125 req, miss ratio 0.0874, byte miss ratio 0.0874
result/tencentBlock.ns23202.oracleGeneral.zst LHD cache size   290852, 4825125 req, miss ratio 0.0758, byte miss ratio 0.0758
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size      363, 4825125 req, miss ratio 0.7198, byte miss ratio 0.7198
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size     1090, 4825125 req, miss ratio 0.6496, byte miss ratio 0.6496
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size     3635, 4825125 req, miss ratio 0.5512, byte miss ratio 0.5512
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size    10906, 4825125 req, miss ratio 0.4344, byte miss ratio 0.4344
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size    36356, 4825125 req, miss ratio 0.2191, byte miss ratio 0.2191
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size    72713, 4825125 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size   145426, 4825125 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns23202.oracleGeneral.zst clock2 cache size   290852, 4825125 req, miss ratio 0.0758, byte miss ratio 0.0758
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size      363, 4825125 req, miss ratio 0.7012, byte miss ratio 0.7012
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size     1090, 4825125 req, miss ratio 0.5892, byte miss ratio 0.5892
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size     3635, 4825125 req, miss ratio 0.4834, byte miss ratio 0.4834
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size    10906, 4825125 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size    36356, 4825125 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size    72713, 4825125 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size   145426, 4825125 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns23202.oracleGeneral.zst LIRS cache size   290852, 4825125 req, miss ratio 0.0786, byte miss ratio 0.0786
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size      363, 4825125 req, miss ratio 0.6911, byte miss ratio 0.6911
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size     1090, 4825125 req, miss ratio 0.6164, byte miss ratio 0.6164
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size     3635, 4825125 req, miss ratio 0.5231, byte miss ratio 0.5231
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size    10906, 4825125 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size    36356, 4825125 req, miss ratio 0.2088, byte miss ratio 0.2088
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size    72713, 4825125 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size   145426, 4825125 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns23202.oracleGeneral.zst Cacheus cache size   290852, 4825125 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns23202.oracleGeneral.zst ARC cache size      363, 4825125 req, miss ratio 0.6905, byte miss ratio 0.6905
result/tencentBlock.ns23202.oracleGeneral.zst ARC cache size     1090, 4825125 req, miss ratio 0.5872, byte miss ratio 0.5872
result/tencentBlock.ns23202.oracleGeneral.zst ARC cache size     3635, 4825125 req, miss ratio 0.4832, byte miss ratio 0.4832
result/tencentBlock.ns23202.oracleGeneral.zst ARC cache size    10906, 4825125 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns23202.oracleGeneral.zst ARC cache size    36356, 4825125 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns23202.oracleGeneral.zst ARC cache size    72713, 4825125 req, miss ratio 0.1727, byte miss ratio 0.1727
