result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size      679, 1381638 req, miss ratio 0.7441, byte miss ratio 0.7441
result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size     2038, 1381638 req, miss ratio 0.7310, byte miss ratio 0.7310
result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size     6793, 1381638 req, miss ratio 0.7273, byte miss ratio 0.7273
result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size    20380, 1381638 req, miss ratio 0.6623, byte miss ratio 0.6623
result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size    67933, 1381638 req, miss ratio 0.5349, byte miss ratio 0.5349
result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size   135867, 1381638 req, miss ratio 0.5172, byte miss ratio 0.5172
result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size   271734, 1381638 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns20360.oracleGeneral.zst ARC cache size   543469, 1381638 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size      679, 1381638 req, miss ratio 0.7841, byte miss ratio 0.7841
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size     2038, 1381638 req, miss ratio 0.7550, byte miss ratio 0.7550
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size     6793, 1381638 req, miss ratio 0.7371, byte miss ratio 0.7371
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size    20380, 1381638 req, miss ratio 0.7002, byte miss ratio 0.7002
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size    67933, 1381638 req, miss ratio 0.6360, byte miss ratio 0.6360
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size   135867, 1381638 req, miss ratio 0.5923, byte miss ratio 0.5923
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size   271734, 1381638 req, miss ratio 0.5362, byte miss ratio 0.5362
result/tencentBlock.ns20360.oracleGeneral.zst FIFO cache size   543469, 1381638 req, miss ratio 0.5076, byte miss ratio 0.5076
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size      679, 1381638 req, miss ratio 0.7499, byte miss ratio 0.7499
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size     2038, 1381638 req, miss ratio 0.7335, byte miss ratio 0.7335
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size     6793, 1381638 req, miss ratio 0.7245, byte miss ratio 0.7245
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size    20380, 1381638 req, miss ratio 0.6526, byte miss ratio 0.6526
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size    67933, 1381638 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size   135867, 1381638 req, miss ratio 0.5167, byte miss ratio 0.5167
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size   271734, 1381638 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns20360.oracleGeneral.zst S3FIFO-1 cache size   543469, 1381638 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size      679, 1381638 req, miss ratio 0.7559, byte miss ratio 0.7559
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size     2038, 1381638 req, miss ratio 0.7392, byte miss ratio 0.7392
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size     6793, 1381638 req, miss ratio 0.7281, byte miss ratio 0.7281
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size    20380, 1381638 req, miss ratio 0.6953, byte miss ratio 0.6953
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size    67933, 1381638 req, miss ratio 0.6064, byte miss ratio 0.6064
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size   135867, 1381638 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size   271734, 1381638 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns20360.oracleGeneral.zst clock2 cache size   543469, 1381638 req, miss ratio 0.4917, byte miss ratio 0.4917
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size      679, 1381638 req, miss ratio 0.7575, byte miss ratio 0.7575
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size     2038, 1381638 req, miss ratio 0.7412, byte miss ratio 0.7412
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size     6793, 1381638 req, miss ratio 0.7299, byte miss ratio 0.7299
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size    20380, 1381638 req, miss ratio 0.6953, byte miss ratio 0.6953
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size    67933, 1381638 req, miss ratio 0.6106, byte miss ratio 0.6106
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size   135867, 1381638 req, miss ratio 0.5423, byte miss ratio 0.5423
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size   271734, 1381638 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns20360.oracleGeneral.zst Clock cache size   543469, 1381638 req, miss ratio 0.4917, byte miss ratio 0.4917
