result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size      248, 2128198 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size      745, 2128198 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size     2483, 2128198 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size     7451, 2128198 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size    24839, 2128198 req, miss ratio 0.3365, byte miss ratio 0.3365
result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size    49678, 2128198 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size    99357, 2128198 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns19850.oracleGeneral.zst LIRS cache size   198714, 2128198 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size      248, 2128198 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size      745, 2128198 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size     2483, 2128198 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size     7451, 2128198 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size    24839, 2128198 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size    49678, 2128198 req, miss ratio 0.3026, byte miss ratio 0.3026
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size    99357, 2128198 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns19850.oracleGeneral.zst LRU cache size   198714, 2128198 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size      248, 2128198 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size      745, 2128198 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size     2483, 2128198 req, miss ratio 0.3992, byte miss ratio 0.3992
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size     7451, 2128198 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size    24839, 2128198 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size    49678, 2128198 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size    99357, 2128198 req, miss ratio 0.2096, byte miss ratio 0.2096
result/tencentBlock.ns19850.oracleGeneral.zst FIFO cache size   198714, 2128198 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size      248, 2128198 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size      745, 2128198 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size     2483, 2128198 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size     7451, 2128198 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size    24839, 2128198 req, miss ratio 0.3252, byte miss ratio 0.3252
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size    49678, 2128198 req, miss ratio 0.2696, byte miss ratio 0.2696
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size    99357, 2128198 req, miss ratio 0.1686, byte miss ratio 0.1686
result/tencentBlock.ns19850.oracleGeneral.zst LHD cache size   198714, 2128198 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size      248, 2128198 req, miss ratio 0.4164, byte miss ratio 0.4164
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size      745, 2128198 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size     2483, 2128198 req, miss ratio 0.3849, byte miss ratio 0.3849
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size     7451, 2128198 req, miss ratio 0.3833, byte miss ratio 0.3833
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size    24839, 2128198 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size    49678, 2128198 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size    99357, 2128198 req, miss ratio 0.1769, byte miss ratio 0.1769
result/tencentBlock.ns19850.oracleGeneral.zst Cacheus cache size   198714, 2128198 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size      248, 2128198 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size      745, 2128198 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size     2483, 2128198 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size     7451, 2128198 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size    24839, 2128198 req, miss ratio 0.3402, byte miss ratio 0.3402
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size    49678, 2128198 req, miss ratio 0.2980, byte miss ratio 0.2980
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size    99357, 2128198 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns19850.oracleGeneral.zst LeCaR cache size   198714, 2128198 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size      248, 2128198 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size      745, 2128198 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size     2483, 2128198 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size     7451, 2128198 req, miss ratio 0.3836, byte miss ratio 0.3836
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size    24839, 2128198 req, miss ratio 0.3395, byte miss ratio 0.3395
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size    49678, 2128198 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size    99357, 2128198 req, miss ratio 0.1807, byte miss ratio 0.1807
result/tencentBlock.ns19850.oracleGeneral.zst ARC cache size   198714, 2128198 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size      248, 2128198 req, miss ratio 0.4295, byte miss ratio 0.4295
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size      745, 2128198 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size     2483, 2128198 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size     7451, 2128198 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size    24839, 2128198 req, miss ratio 0.3449, byte miss ratio 0.3449
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size    49678, 2128198 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size    99357, 2128198 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns19850.oracleGeneral.zst Clock cache size   198714, 2128198 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size      248, 2128198 req, miss ratio 0.4308, byte miss ratio 0.4308
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size      745, 2128198 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size     2483, 2128198 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size     7451, 2128198 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size    24839, 2128198 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size    49678, 2128198 req, miss ratio 0.3157, byte miss ratio 0.3157
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size    99357, 2128198 req, miss ratio 0.2301, byte miss ratio 0.2301
result/tencentBlock.ns19850.oracleGeneral.zst clock2 cache size   198714, 2128198 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size      248, 2128198 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size      745, 2128198 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size     2483, 2128198 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size     7451, 2128198 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size    24839, 2128198 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size    49678, 2128198 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size    99357, 2128198 req, miss ratio 0.1774, byte miss ratio 0.1774
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-1 cache size   198714, 2128198 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size      248, 2128198 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size      745, 2128198 req, miss ratio 0.3910, byte miss ratio 0.3910
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size     2483, 2128198 req, miss ratio 0.3854, byte miss ratio 0.3854
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size     7451, 2128198 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size    24839, 2128198 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size    49678, 2128198 req, miss ratio 0.2862, byte miss ratio 0.2862
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size    99357, 2128198 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns19850.oracleGeneral.zst S3FIFO-d-1 cache size   198714, 2128198 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size      248, 2128198 req, miss ratio 0.5484, byte miss ratio 0.5484
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size      745, 2128198 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size     2483, 2128198 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size     7451, 2128198 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size    24839, 2128198 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size    49678, 2128198 req, miss ratio 0.2265, byte miss ratio 0.2265
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size    99357, 2128198 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns19850.oracleGeneral.zst LRB cache size   198714, 2128198 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns19850.oracleGeneral.zst TwoQ cache size      248, 2128198 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns19850.oracleGeneral.zst TwoQ cache size      745, 2128198 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns19850.oracleGeneral.zst TwoQ cache size     2483, 2128198 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns19850.oracleGeneral.zst TwoQ cache size     7451, 2128198 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns19850.oracleGeneral.zst TwoQ cache size    24839, 2128198 req, miss ratio 0.3060, byte miss ratio 0.3060
