result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size      150, 1226385 req, miss ratio 0.4973, byte miss ratio 0.4973
result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size      451, 1226385 req, miss ratio 0.4830, byte miss ratio 0.4830
result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size     1503, 1226385 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size     4510, 1226385 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size    15036, 1226385 req, miss ratio 0.4541, byte miss ratio 0.4541
result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size    30072, 1226385 req, miss ratio 0.4284, byte miss ratio 0.4284
result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size    60144, 1226385 req, miss ratio 0.2939, byte miss ratio 0.2939
result/tencentBlock.ns5851.oracleGeneral.zst Cacheus cache size   120288, 1226385 req, miss ratio 0.1384, byte miss ratio 0.1384
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size      150, 1226385 req, miss ratio 0.5616, byte miss ratio 0.5616
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size      451, 1226385 req, miss ratio 0.5382, byte miss ratio 0.5382
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size     1503, 1226385 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size     4510, 1226385 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size    15036, 1226385 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size    30072, 1226385 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size    60144, 1226385 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns5851.oracleGeneral.zst LIRS cache size   120288, 1226385 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns5851.oracleGeneral.zst LHD cache size      150, 1226385 req, miss ratio 0.5184, byte miss ratio 0.5184
result/tencentBlock.ns5851.oracleGeneral.zst LHD cache size      451, 1226385 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns5851.oracleGeneral.zst LHD cache size     1503, 1226385 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns5851.oracleGeneral.zst LHD cache size     4510, 1226385 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns5851.oracleGeneral.zst LHD cache size    15036, 1226385 req, miss ratio 0.4656, byte miss ratio 0.4656
result/tencentBlock.ns5851.oracleGeneral.zst LHD cache size    30072, 1226385 req, miss ratio 0.4070, byte miss ratio 0.4070
