result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size      209, 1231303 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size      628, 1231303 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size     2096, 1231303 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size     6289, 1231303 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size    20965, 1231303 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size    41930, 1231303 req, miss ratio 0.3765, byte miss ratio 0.3765
result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size    83860, 1231303 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns8187.oracleGeneral.zst S3FIFO-1 cache size   167720, 1231303 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size      209, 1231303 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size      628, 1231303 req, miss ratio 0.4777, byte miss ratio 0.4777
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size     2096, 1231303 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size     6289, 1231303 req, miss ratio 0.4754, byte miss ratio 0.4754
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size    20965, 1231303 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size    41930, 1231303 req, miss ratio 0.3536, byte miss ratio 0.3536
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size    83860, 1231303 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns8187.oracleGeneral.zst ARC cache size   167720, 1231303 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size      209, 1231303 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size      628, 1231303 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size     2096, 1231303 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size     6289, 1231303 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size    20965, 1231303 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size    41930, 1231303 req, miss ratio 0.3968, byte miss ratio 0.3968
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size    83860, 1231303 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns8187.oracleGeneral.zst Clock cache size   167720, 1231303 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns8187.oracleGeneral.zst LHD cache size      209, 1231303 req, miss ratio 0.4880, byte miss ratio 0.4880
result/tencentBlock.ns8187.oracleGeneral.zst LHD cache size      628, 1231303 req, miss ratio 0.4790, byte miss ratio 0.4790
result/tencentBlock.ns8187.oracleGeneral.zst LHD cache size     2096, 1231303 req, miss ratio 0.4765, byte miss ratio 0.4765
result/tencentBlock.ns8187.oracleGeneral.zst LHD cache size     6289, 1231303 req, miss ratio 0.4747, byte miss ratio 0.4747
result/tencentBlock.ns8187.oracleGeneral.zst LHD cache size    20965, 1231303 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns8187.oracleGeneral.zst LHD cache size    41930, 1231303 req, miss ratio 0.3846, byte miss ratio 0.3846
