result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size      153, 1341052 req, miss ratio 0.6180, byte miss ratio 0.6180
result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size      459, 1341052 req, miss ratio 0.6081, byte miss ratio 0.6081
result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size     1531, 1341052 req, miss ratio 0.5846, byte miss ratio 0.5846
result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size     4594, 1341052 req, miss ratio 0.4530, byte miss ratio 0.4530
result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size    15316, 1341052 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size    30632, 1341052 req, miss ratio 0.3296, byte miss ratio 0.3296
result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size    61264, 1341052 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns14051.oracleGeneral.zst LIRS cache size   122528, 1341052 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size      153, 1341052 req, miss ratio 0.6241, byte miss ratio 0.6241
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size      459, 1341052 req, miss ratio 0.5874, byte miss ratio 0.5874
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size     1531, 1341052 req, miss ratio 0.5598, byte miss ratio 0.5598
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size     4594, 1341052 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size    15316, 1341052 req, miss ratio 0.4147, byte miss ratio 0.4147
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size    30632, 1341052 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size    61264, 1341052 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns14051.oracleGeneral.zst clock2 cache size   122528, 1341052 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size      153, 1341052 req, miss ratio 0.6200, byte miss ratio 0.6200
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size      459, 1341052 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size     1531, 1341052 req, miss ratio 0.5580, byte miss ratio 0.5580
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size     4594, 1341052 req, miss ratio 0.4488, byte miss ratio 0.4488
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size    15316, 1341052 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size    30632, 1341052 req, miss ratio 0.3591, byte miss ratio 0.3591
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size    61264, 1341052 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns14051.oracleGeneral.zst S3FIFO-1 cache size   122528, 1341052 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size      153, 1341052 req, miss ratio 0.6121, byte miss ratio 0.6121
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size      459, 1341052 req, miss ratio 0.5874, byte miss ratio 0.5874
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size     1531, 1341052 req, miss ratio 0.5604, byte miss ratio 0.5604
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size     4594, 1341052 req, miss ratio 0.5043, byte miss ratio 0.5043
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size    15316, 1341052 req, miss ratio 0.4020, byte miss ratio 0.4020
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size    30632, 1341052 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size    61264, 1341052 req, miss ratio 0.2282, byte miss ratio 0.2282
result/tencentBlock.ns14051.oracleGeneral.zst LHD cache size   122528, 1341052 req, miss ratio 0.1200, byte miss ratio 0.1200
