result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size      545, 4743183 req, miss ratio 0.4738, byte miss ratio 0.4738
result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size     1637, 4743183 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size     5457, 4743183 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size    16371, 4743183 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size    54571, 4743183 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size   109143, 4743183 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size   218286, 4743183 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns15800.oracleGeneral.zst ARC cache size   436572, 4743183 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size      545, 4743183 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size     1637, 4743183 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size     5457, 4743183 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size    16371, 4743183 req, miss ratio 0.2649, byte miss ratio 0.2649
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size    54571, 4743183 req, miss ratio 0.2176, byte miss ratio 0.2176
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size   109143, 4743183 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size   218286, 4743183 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns15800.oracleGeneral.zst LIRS cache size   436572, 4743183 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size      545, 4743183 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size     1637, 4743183 req, miss ratio 0.3738, byte miss ratio 0.3738
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size     5457, 4743183 req, miss ratio 0.2932, byte miss ratio 0.2932
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size    16371, 4743183 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size    54571, 4743183 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size   109143, 4743183 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size   218286, 4743183 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns15800.oracleGeneral.zst Cacheus cache size   436572, 4743183 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns15800.oracleGeneral.zst LRU cache size      545, 4743183 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns15800.oracleGeneral.zst LRU cache size     1637, 4743183 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns15800.oracleGeneral.zst LRU cache size     5457, 4743183 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns15800.oracleGeneral.zst LRU cache size    16371, 4743183 req, miss ratio 0.2766, byte miss ratio 0.2766
result/tencentBlock.ns15800.oracleGeneral.zst LRU cache size    54571, 4743183 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns15800.oracleGeneral.zst LRU cache size   109143, 4743183 req, miss ratio 0.1610, byte miss ratio 0.1610
