result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size      325, 5501681 req, miss ratio 0.4952, byte miss ratio 0.4952
result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size      975, 5501681 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size     3252, 5501681 req, miss ratio 0.2824, byte miss ratio 0.2824
result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size     9756, 5501681 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size    32521, 5501681 req, miss ratio 0.1906, byte miss ratio 0.1906
result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size    65042, 5501681 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size   130084, 5501681 req, miss ratio 0.0900, byte miss ratio 0.0900
result/tencentBlock.ns19333.oracleGeneral.zst FIFO cache size   260168, 5501681 req, miss ratio 0.0731, byte miss ratio 0.0731
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size      325, 5501681 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size      975, 5501681 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size     3252, 5501681 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size     9756, 5501681 req, miss ratio 0.2091, byte miss ratio 0.2091
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size    32521, 5501681 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size    65042, 5501681 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size   130084, 5501681 req, miss ratio 0.0677, byte miss ratio 0.0677
result/tencentBlock.ns19333.oracleGeneral.zst Cacheus cache size   260168, 5501681 req, miss ratio 0.0614, byte miss ratio 0.0614
result/tencentBlock.ns19333.oracleGeneral.zst Clock cache size      325, 5501681 req, miss ratio 0.4341, byte miss ratio 0.4341
