result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size      116, 3740289 req, miss ratio 0.5099, byte miss ratio 0.5099
result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size      349, 3740289 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size     1164, 3740289 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size     3492, 3740289 req, miss ratio 0.2745, byte miss ratio 0.2745
result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size    11640, 3740289 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size    23281, 3740289 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size    46563, 3740289 req, miss ratio 0.0803, byte miss ratio 0.0803
result/tencentBlock.ns17002.oracleGeneral.zst FIFO cache size    93127, 3740289 req, miss ratio 0.0423, byte miss ratio 0.0423
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size      116, 3740289 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size      349, 3740289 req, miss ratio 0.3276, byte miss ratio 0.3276
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size     1164, 3740289 req, miss ratio 0.2731, byte miss ratio 0.2731
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size     3492, 3740289 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size    11640, 3740289 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size    23281, 3740289 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size    46563, 3740289 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns17002.oracleGeneral.zst clock2 cache size    93127, 3740289 req, miss ratio 0.0313, byte miss ratio 0.0313
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size      116, 3740289 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size      349, 3740289 req, miss ratio 0.3282, byte miss ratio 0.3282
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size     1164, 3740289 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size     3492, 3740289 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size    11640, 3740289 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size    23281, 3740289 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size    46563, 3740289 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns17002.oracleGeneral.zst LRU cache size    93127, 3740289 req, miss ratio 0.0315, byte miss ratio 0.0315
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size      116, 3740289 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size      349, 3740289 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size     1164, 3740289 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size     3492, 3740289 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size    11640, 3740289 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size    23281, 3740289 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size    46563, 3740289 req, miss ratio 0.0708, byte miss ratio 0.0708
result/tencentBlock.ns17002.oracleGeneral.zst LIRS cache size    93127, 3740289 req, miss ratio 0.0314, byte miss ratio 0.0314
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size      116, 3740289 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size      349, 3740289 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size     1164, 3740289 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size     3492, 3740289 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size    11640, 3740289 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size    23281, 3740289 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size    46563, 3740289 req, miss ratio 0.0707, byte miss ratio 0.0707
result/tencentBlock.ns17002.oracleGeneral.zst LeCaR cache size    93127, 3740289 req, miss ratio 0.0315, byte miss ratio 0.0315
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size      116, 3740289 req, miss ratio 0.3522, byte miss ratio 0.3522
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size      349, 3740289 req, miss ratio 0.2849, byte miss ratio 0.2849
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size     1164, 3740289 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size     3492, 3740289 req, miss ratio 0.1754, byte miss ratio 0.1754
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size    11640, 3740289 req, miss ratio 0.1361, byte miss ratio 0.1361
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size    23281, 3740289 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size    46563, 3740289 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns17002.oracleGeneral.zst S3FIFO-1 cache size    93127, 3740289 req, miss ratio 0.0313, byte miss ratio 0.0313
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size      116, 3740289 req, miss ratio 0.4333, byte miss ratio 0.4333
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size      349, 3740289 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size     1164, 3740289 req, miss ratio 0.2798, byte miss ratio 0.2798
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size     3492, 3740289 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size    11640, 3740289 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size    23281, 3740289 req, miss ratio 0.1282, byte miss ratio 0.1282
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size    46563, 3740289 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns17002.oracleGeneral.zst Clock cache size    93127, 3740289 req, miss ratio 0.0313, byte miss ratio 0.0313
result/tencentBlock.ns17002.oracleGeneral.zst LHD cache size      116, 3740289 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns17002.oracleGeneral.zst LHD cache size      349, 3740289 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns17002.oracleGeneral.zst LHD cache size     1164, 3740289 req, miss ratio 0.2710, byte miss ratio 0.2710
result/tencentBlock.ns17002.oracleGeneral.zst LHD cache size     3492, 3740289 req, miss ratio 0.2174, byte miss ratio 0.2174
