result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size      279, 3044650 req, miss ratio 0.4974, byte miss ratio 0.4974
result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size      837, 3044650 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size     2791, 3044650 req, miss ratio 0.2509, byte miss ratio 0.2509
result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size     8374, 3044650 req, miss ratio 0.2250, byte miss ratio 0.2250
result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size    27915, 3044650 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size    55830, 3044650 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size   111660, 3044650 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns12422.oracleGeneral.zst LeCaR cache size   223320, 3044650 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size      279, 3044650 req, miss ratio 0.5989, byte miss ratio 0.5989
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size      837, 3044650 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size     2791, 3044650 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size     8374, 3044650 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size    27915, 3044650 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size    55830, 3044650 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size   111660, 3044650 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns12422.oracleGeneral.zst FIFO cache size   223320, 3044650 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size      279, 3044650 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size      837, 3044650 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size     2791, 3044650 req, miss ratio 0.2724, byte miss ratio 0.2724
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size     8374, 3044650 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size    27915, 3044650 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size    55830, 3044650 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size   111660, 3044650 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns12422.oracleGeneral.zst LRU cache size   223320, 3044650 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns12422.oracleGeneral.zst Clock cache size      279, 3044650 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns12422.oracleGeneral.zst Clock cache size      837, 3044650 req, miss ratio 0.4041, byte miss ratio 0.4041
result/tencentBlock.ns12422.oracleGeneral.zst Clock cache size     2791, 3044650 req, miss ratio 0.2649, byte miss ratio 0.2649
result/tencentBlock.ns12422.oracleGeneral.zst Clock cache size     8374, 3044650 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns12422.oracleGeneral.zst Clock cache size    27915, 3044650 req, miss ratio 0.1650, byte miss ratio 0.1650
result/tencentBlock.ns12422.oracleGeneral.zst Clock cache size    55830, 3044650 req, miss ratio 0.1241, byte miss ratio 0.1241
result/tencentBlock.ns12422.oracleGeneral.zst Clock cache size   111660, 3044650 req, miss ratio 0.0970, byte miss ratio 0.0970
